##Title: Слоўнік сельска-гаспадарчае тэрмінолёгіі (праект) (БНТ)
##HTMLDescription_BEGIN
<div>
избыточно-увлажненные почвы, иловки	зана´дта вільго´тныя гле´бы, маклякі´
избыточный труд	збы´тняя пра´ца 
известкование	вапнава´ньне 
известковое молоко	вапе´ннае малако´ 
известь	ва´пна 
извитая шерсть	сукры´стая, пакру´чаная во´ўна 
изгородь из лежачих жердей	плот 
изгородь из стоячих переплетенных тонких кольев	частако´л, тыно´к 
изгородь проволочная	драцяна´я агаро´жа 
изгородь сплетенная из хвороста	пляце´нь 
изгородь (фигурная из строганого материала)	штаке´ты 
изделие	вы´раб 
издержки	затра´ты, тра´ты, выда´ткі 
измельчать (сделаться малым)	здрабне´ць 
измельчить	здрабні´ць 
изменчивость (организмов)	зьме´нлівасьць 
израстать	параста´ць 
изреживаться (о всходах)	радзе´ць 
ил	мул, глей 
илистый	му´лісты, гляі´сты, гле´йкі 
имение	двор, маё´нтак 
инвентарь	інвэнта´р 
индейка, индюк	інды´чка, інды´к 
инкубатор	інкуба´тар 
инсектисиды	інсэктысы´ды 
интенсивность	інтэнсы´ўнасьць 
интенсификация	інтэнсыфіка´цыя 
инфильтрация или просачивание	інфільтра´цыя або´ прасо´чваньне 
искусственное гуано	шту´чнае гуа´на 
искусственные удобрения	шту´чныя ўгнае´ньні 
испарение	выпарэ´ньне 
испытание	выпрабава´ньне 
истощение почвы	спусташэ´ньне гле´бы, высіле´ньне гле´бы 
кабан дикий	дзік, каба´н дзі´кі 
кабан (кастрирован.)	япру´к, парсю´к 
каинит	каіні´т 
кайма	шляк, кайма´ 
калий	ка´лі 
канава	кана´ва, рышто´к 
канавка	кана´ўка, рышто´к 
капиталоинтенсивность	капіталаінтэнсы´ўнасьць 
картофель	бу´льба, карто´пля 
картофелекопатель	бульбакапа´лка 
картофелесажалка	бульбасаджа´лка 
картофельная ботва	бульбо´ўнік, картапля´нік 
картофелеобрабатывающий завод	бульбя´рня 
каток	ва´лец, като´к 
кирка	маты´ка 
кирпич	цэ´гла 
кислотность почвы	кісло´тнасьць гле´бы 
кладовая	камо´ра, кладо´ўка 
клевер	канюшы´на 
клевер белый	канюшы´на бе´лая 
клевер красный	канюшы´на чырво´ная 
клеверная терка	канюшы´нная це´рніца 
клеверище	канюшы´нішча 
клевероутомление	канюшыназмо´ранасьць 
клещи	абцугі´
клин (участок земли)	пале´так, зьмяна´
клубень	бу´льбіна 
клубеньковые бактерии	корнябаро´даўкавыя бактэ´рыі 
клубника	труска´ўкі, суні´цы агаро´дныя 
клуня	пу´ня
клык	клык, іко´л
клюв	дзю´ба 
клюква	жураві´ны
книжка (орган тела)	кні´жка, кні´га 
кнут	пу´га 
кнутовище	пугаўё´
ковать	кава´ць, куць 
ковка (лошади)	кава´ньне 
кожух	кажу´х 
козлы	казлы´, сталю´га 
колесная мазь	калама´зь 
колесо	ко´ла 
колея	каляі´на 
коллектор (главный канал при осушении)	коле´ктар 
коллекционный питомник	колекцы´йны гадава´льнік, шко´лка 
колодец	кало´дзеж, сту´дня 
колос	ко´лас 
колоситься	каласі´цца, выплыва´ць 
колышек (межевой знак)	па´лік 
комбинированная сеялка	комбінава´ная сявя´рка, сяўні´к 
комель	каме´ль 
комковатость	грудкава´тасьць 
комок	гру´дка 
комолый (безрогий)	лаба´ты (бязро´гі) 
компост	компо´ст 
коневодство	гадо´ўля ко´няй 
конек крыши	ваўчо´к 
конные грабли	ко´нныя гра´блі 
конный привод	мане´ж 
коновал	канава´л 
конопля	кано´плі 
конопляный	канапля´ны 
контроль-ассистент	кантро´ль-асыстэ´нт 
контрольное товарищество	кантро´льная супо´лка 
концентрированный корм	концэнтрава´ны корм 
конюх	каню´х 
конюшня	ста´йня 
копна	капа´ 
копыто	капы´т 
корень	ко´рань, карэ´нь 
корешок	карэ´нчык, каранё´к 
корка	скары´нка 
корм	корм 
корм растительный	корм расьлі´нны 
кормление	кармле´ньне 
кормовая дача	дава´нка 
кормовая единица	кармо´вая адзі´нка 
кормовая смесь из соломы и сена	тру´шанка, трася´нка 
кормовой баланс	кармо´вы баля´нс 
кормовая площадь	кармо´вая пло´шча 
кормушка	я´сьлі, жо´лаб 
корневая система	каранё´вая сыстэ´ма 
корневище	сьцябло´-ко´рань 
корнеплод	корняпло´д 
корнерезка	корнярэ´зка 
корова молочная (не яловая)	каро´ва до´йная 
корова молочная (обильная)	каро´ва ўдо´йлівая 
коровник	хлеў, або´ра 
короткорогая (порода)	куцаро´гая 
корпус плуга	стан плу´га 
корчевать	карчава´ць 
корыто (для корма скота)	кары´та 
коса (для кошенья)	каса´ 
косвенное удобрение	пасрэднае ўгнае´ньне 
косилка	касі´лка, каса´рка 
кострика	кастры´ца; мя´леньне 
костяк (скелет)	касьця´к 
костяная зола	касьцяны´ по´пел 
костяная мука	касьцяна´я мука´ 
косьба	касьба´ 
котловина	катлаві´на 
кочан	кача´н 
кочка	ку´піна 
кочкорез	куп’ярэ´з 
краткосрочный кредит	кароткатэрміно´вы крэды´т 
крахмал	крухма´л 
крахмальный	крухма´льны 
крестец	крыж 
крестец (из снопов)	крыж, кры´жык 
крестьянин	селяні´н 
крестьянский	сяля´нскі 
крестьянство	сяля´нства 
кровля, крыша	дах, страха´ 
кролик	трус 
крона (дерева)	каро´на 
крот	крот 
круп	круп, зад 
крупа	кру´пы 
крупное хозяйство	вялі´кая гаспада´рка 
крупный рогатый скот	бы´дла 
крыжовник	а´граст 
кудель	кудзе´ля 
кузнец	кава´ль 
кузница	ку´зьня 
куколь	куко´ль 
культиватор	культыва´тар 
кумыс	кумы´с 
купанье	купа´ньне 
курятник (помещение)	кату´х 
кустарник	хмызьня´к 
кустарник ягодный	я´гаднік 
кустарные промыслы	ха´тнія про´мыслы 
куститься	кусьці´цца, грані´цца 
лабаз	лаба´з 
лабазник	лаба´зьнік 
лактационный период	ляктацы´йны пэры´ёд 
легкое зерно	лё´гкае, нява´жкае зе´рня 
ледник	лядо´ўня 
лежалые семена	зале´глае, заляжа´лае насе´ньне 
лейка	паліва´чка 
лемех	ляме´ш, наро´г 
лен	лён 
лен-долгунец	лён-даўгуне´ц 
лента землемерная	сту´жка камо´рніцкая 
ленточный посев	сту´жачны засе´ў 
лесистый	лясі´сты 
лёс (Löss)	лёэс (націск хутчэй за ўсё на ё, але ў папяровым пазначаны невыразна)
летучий песок	ляту´чы пясо´к, паўзу´н 
лещина, орешник	ляшчы´на, ляшчэ´ўнік 
ливень	лі´вень, уле´ва 
лизиметр	лізымэ´тр 
линять	ліня´ць 
лисий	лісі´ны 
лисица	ліс, ліса´ 
лисохвост	лісахво´ст 
листва	лісьцё´
личинка	ля´рва 
ложбина	лагчы´на 
лоза	лаза´ 
локомобиль	лёкамобі´ль 
ломка трехполья	лама´ньне трохпалё´ўкі 
лопата	рыдлё´ўка, лапа´та 
лопата с приподнятыми краями	шу´фель 
лошадь	конь 
лошадь со скрытой железой	нутрэ´ц 
луг болотный	луг бало´тны 
луг заливной	луг заліўны´, по´плаў 
луг лесной	луг лясны´ 
луг сенокосный	сенажа´ць, по´жня 
луг хороший сухой	муро´жная сенажа´ць, муро´г 
луговодство	паплаўні´цтва, лугава´я гаспада´рка 
луговой	лугавы´ 
лужайка	лужо´к 
лук	цыбу´ля 
лунка	я´мка 
лущение	лушчэ´ньне 
лущильник	лушчы´льнік 
льнище	ільня´нішча, ільні´шча 
льноводство	ільня´рства 
льнообделочные пункты	ільнаро´бныя пункты 
льняная трещетка(трещотка)	ільняна´я трашчо´тка 
льняной	альняны´, ільняны´ 
люпин	лу´бін 
