##Title: Тэрмінолёгія грамадазнаўства (БНТ)
##HTMLDescription_BEGIN
<div>
	<p class="dictdesc-st">Створана на падставе:</p>
	<p><b>Тэрмінолёгія грамадазнаўства</b>. Менск: Інбелкульт, 1926.</p>
</div>
<div>
	<p class="spoiler">Прадмова</p>
	<p>Гэты выпуск «Беларускае Навуковае Тэрмінолёгіі» прызначаны абслугоўваць грамадазнаўчыя дысцыпліны ў беларускай сярэдняй, а часткай – і вышэйшай школе.</p>
	<p>Зьмешчаныя тут тэрміны апрацоўваліся на працягу  1922−1923 акадэмічнага году ў Гуманітарнай Сэкцыі Інстытуту Беларускае Культуры, а пасьля, у канцы 1925 году, іх прагледзела і зацьвердзіла Правапісна-Тэрмінолёгічная Камісія.</p>
	<p>Бліжэйшы ўдзел у апрацаваньні гэтага выпуску тэрмінолёгіі прымалі: член-супрацоўнік Інстытуту Беларускае Культуры Ўладыслаў Чаржынскі (укладчык проекту), правадзейны член Канстантын Міцкевіч (Якуб Колас) і член-супрацоўнік Мікола Байкоў.</p>
</div>
##HTMLDescription_END
##ArticleLang: ru/be

абориген	тубылец
абсолютизм	абсолютызм, неагранiчанасьць
абсолютизм политический	полiтычны абсолютызм, неагранiчанасьць
абсолютизм просвещенный	асьвечаны абсолютызм
абсолютная монархия	абсолютная, неагранiчаная монархiя
абсолютное перенаселение	абсолютнае пералюдненьне
автократ	самаўладца
автократизм	самаўладнасьць
автократия	самаўладзьдзе
автономический	аўтономiчны
автономия	аўтономiя, самаўрад
автономия культурная	культурная аўтономiя, самаўрад
автономия культурно-персональная	культурна-пэрсональная аўтономiя, самаўрад
автономия территориальная	краёвая аўтономiя, самаўрад
автономная область	аўтономная, самаўрадная краiна
автономная республика	самаўрадная аўтономная рэспублiка
автономный	аўтономны
авторитарная родовая община	аўторытарная радавая грамада
автотомия	аўтотомiя
автохтоны	першабыльцы
агитатор	агiтатар
агитация	агiтацыя
аграрии	абшарнiкi
аграрный вопрос	зямельнае пытаньне
агрессивная политика	зачэпная полiтыка
агрикультура	ральнiцтва
ад	пекла
административная власть	упраўная ўлада
административный	упраўны
административный договор	умова, дагавор, угода адмiнiстрацыйная, упраўная
администратор	упраўнiк
администрация	управа
активное гражданство	дзейнае грамадзянства
активное избирательное право	дзейна-выбарнае права
акциз	акцыз
акционерное товарищество (общество)	акцыйнае таварыства (суполка)
алтарь	аўтар
амулет	амулет
анархизм	анархізм
анархист	анархiсты
анархический	анархiчны, бязурадны
анархия (безвластие)	бязурадзьдзе, бязуладзьдзе, анархiя
анархия (беспорядок)	бязладзьдзе
анимизм	анiмiзм, удухаўленьне
аннексия	анэксiя
антагонизм	супрацiўнiцтва
антимилитаризм	антымiлiтарызм, супрацьваяўлiвасьць
античная культура	антычная культура
античная республика	антычная рэспублiка
античное государство	антычная дзяржава
античность	антычнасьць
античный мир	антычны сьвет
антропоморфизм	учалавечваньне, антропоморфiзм
аполитичность	аполiтычнасьць
аренда	арэнда
арендатор	арандатар
аристократ	арыстократ, магнат, пан
аристократическая республика	арыстократычная рэспублiка
аристократический	арыстократычны, можнаўладны
аристократия	арыстократыя, можнаўладзтва, панства
армия	армiя
армия территориальная	краёвая армiя
артель	сябрыня
археограф	архэограф
археография	архэографiя
археолог	архэолёг
археология	архэолёгiя
аскетизм	аскетызм
ассимиляция	прыпадабленьне, асыміляцыя
ассоциация	злучнасьць
атеизм	бязбожжа, атэiзм
атеист	атэiсты, бязбожнiк
аэроплан	самалёт
базар	кiрмаш, рынак
баллотировка	лёсы
банк	банк
банк государственный	дзяржаўны банк
банк депозитный	дэпозытны банк
банк ипотечный	iпотэчны банк
банк коммерческий	комэрцыйны банк
банк кредитный	пазычковы, крэдытовы банк
банк меновой	менавы банк
банк промышленный	прамысловы банк
банк торговый	гандлёвы банк
банк частный	прыватны банк
банк эмиссионный	эмiсыйны банк
банковский капитал	банкаўскi капiтал
банкротство	банкруцтва
барон	барон
баронство	баронства
баррикада	барыкада
барщина	паншчына
бастовать	баставаць
батрак	батрак
безбожие	бязбожжа
безбожник	бязбожнiк
безбрачие	бязжонства, няшлюбнасьць
безвластие	бязуладзьдзе
безгосударственность	безьдзяржаўнасьць
безграмотность	няпiсьменнасьць
беззаконие	беззаконьне
беззаконность	незаконнасьць
безземелие	безьзямельле
безземельное население	безьзямельнае насяленьне
безлюдие	бязьлюдзьдзе
безначалие	бязуладзьдзе
безопасность	бясьпечнасьць
безопасность внешняя	знадворная бясьпечнасьць
безопасность внутренняя	унутраная бясьпечнасьць
безопасность имущественная	маемасная бясьпечнасьць
безопасность личная	асабовая бясьпечнасьць
безопасность общественная	грамадзкая бясьпечнасьць
безоружный	бяззбройны
безответственность	безадказнасьць
безработица	безрабоцьце
безработное население	безработнае насяленьне
бесклассовое общество	бясклясавае грамадзтва
бесплеменный	беспляменны
беспорядок	беспарадак
беспошлинный	бязмытны
бессмертие	несьмяротнасьць
бессословное общество	бясстанавае грамадзтва
бессрочность власти	бестэрміновасьць улады
биржа	бiржа, гелда
биржа труда	бiржа працы
битва	бiтва
благо	дабро
благо классовое	клясавае дабро
благо личное	асабовае дабро
благо общее	паспалiтае дабро
благодарственная жертва	падзячная ахвяра
благодетельное божество	дабрадзейнае боства
благотворительное божество	дабрачыннае боства
блокада	замык, блёкада
богатырский	гэроiчны, багатырскi
богатырство	багатырства, гэроiзм
богатырь	багатыр, волат, асiлак, гэрой
боготворить	абагаўляць
божество	боства
божество благодетельное	дабрадзейнае боства
божество разрушительное	злачыннае боства
бой	бой
бойкот	бойкот
бойкотировать	бойкотаваць
больничная касса	больнiчная каса
большевизм	бальшавiзм
борьба	барацьба, змаганьне
борьба классовая	клясавая барацьба, змаганьне
борьба социальная	соцыяльная барацьба, змаганьне
борьба экономическая	эканомiчная барацьба, змаганьне
боярин	баярын
боярское сословие	баярскi стан
боярство	баярства
брак	шлюб
брак гражданский	грамадзянскi шлюб
брак первобытный	першабытны шлюб
браманизм	браманiзм
братский	брацкi
братство	брацтва
бронзовый век	бронзавы век
буддизм	буддызм
бумажные деньги	папяровыя грошы
бунт	бунт
бунтовщик	бунтаўшчык
буржуазия	буржуазія
буржуазия городская	гарадзкая буржуазія
буржуазия капиталистическая	капiталiстычная буржуазiя
буржуазия крупная	буйная буржуазія
буржуазия мелкая	дробная буржуазiя
буржуазия средняя	сярэдняя буржуазiя
буржуазная республика	буржуазная рэспублiка
буржуазное государство	буржуазная дзяржава
буржуазный класс	буржуазная кляса
буржуй	буржуй
быт	быт
быт родовой	радавы быт
быт семейный	сямейны быт
быт экономический	экономiчны быт
бюджет	бюджэт
бюргерство	мяшчанства
бюрократизм	бюрократызм
бюрократическая монархия	бюрократычная монархія
бюрократическое государство	бюрократычная дзяржава
бюрократия	бюрократыя
вандализм	вандалізм
варвар	барбар
варварство	барбарства
вассал	васал
вассальная зависимость	васальная залежнасьць
вассальное государство	васальная дзяржава
ввоз	прывоз
век	век
век бронзовый	бронзавы век
век железный	жалезны век
век каменный	каменны век
век неолитический	новакаменны век
век палеолитический	старакаменны век
великодержавие	вялiкадзяржаўе
великодержавный	вялiкадзяржаўны
великокняжеский	вялiкакняжы
вера	вера
верование	вераваньне
вероисповедание	веравызнаньне
веротерпимость	веразносьлiвасьць
веротерпимый	веразносьлiвы
верхняя палата	вышэйшая палата
верховная власть	найвышэйшая ўлада
верховный жрец	найвышэйшы жрэц
Veto	Veto
Veto монарха	Veto монарха
Veto народа	Veto народу
Veto президента	Veto прэзыдэнта
вече	веча
владелец	уласьнiк
владение	уладаньне
властелин	уладар
власть	улада
власть административная	адмiнiстрацыйная ўлада
власть верховная	найвышэйшая ўлада
власть вождя	улада правадыра
власть государственная	дзяржаўная ўлада
власть жрецов	улада жрацоў
власть законадательная	законадаўчая ўлада
власть иностранная	чужаземная ўлада
власть исполнительная	выканаўчая ўлада
власть местная	мясцовая ўлада
власть монарха	улада монарха
власть надгосударственная	наддзяржаўная ўлада
власть народа	улада народу
власть неограниченная	неабмежаваная ўлада
власть правительственная	урадавая ўлада
власть светская	сьвецкая ўлада
власть советская	савецкая ўлада
власть суверенная	сувэрэнная ўлада
власть учредительная	устаноўчая ўлада
власть церкви	царкоўная ўлада
внешний рынок	загранiчны рынак
внешняя безопасность	знадворная бясьпека
внешняя политика	загранiчная полiтыка
внешняя торговля	загранiчны гандаль
внутренний рынок	унутраны рынак
внутренняя политика	унутраная полiтыка
внутренняя торговля	унутраны гандаль
водный путь	водны шлях
воевода	ваявода
военная служба	вайсковая служба
военная экспедиция	ваенная выправа
военно-государственный капитализм	ваенна-дзяржаўны капiталiзм
военное положение	ваеннае палажэньне
военное сословие	вайсковы стан
военный класс	вайсковая кляса
военный коммунизм	ваенны комунiзм
военный режим	ваеншчына
воздухоплавание	лётнiцтва
воздушный путь	паветраны шлях
воззвание	адозва
возрожденец	адраджэнец
возрождение	адраджэньне
война	вайна
война гражданская	грамадзянская вайна
война колониальная	колёнiяльная вайна
война междуусобная	дамовая вайна
война морская	морская вайна
война наступательная	зачэпная вайна
война оборонительная	абаронная вайна
война партизанская	партызанцкая вайна
воинская повинность	вайсковая павiннасьць
воинственный	ваяўнiчы
войско	войска
войско наемное	наймовае войска
войско территориальное	краёвае войска
волнение	забурэньне, неспакой
волость	воласьць
вольнонаемный	вольнанайманы
вольноотпущенник	вольнаадпушчаны, вызвалены
вольность	вольнасьць
воля	воля
воля государства	воля дзяржавы
воля законодателя	воля законадаўцы
воля народа	воля народу, народная воля
воля представителя	воля прадстаўнiка
вооружать	узбройваць
вооружение	узбраеньне
вооруженный	узброены
вопрос аграрный	зямельнае пытаньне
вопрос женский	жаночае пытаньне
вопрос национальный	нацыянальнае пытаньне
вопрос рабочий	рабочае пытаньне
восставший	паўстанец
восстание	паўстаньне
восстановление	аднаўленьне
враг	вораг
всадников сословие	стан коньнiкаў
Всебелорусский съезд советов	Усебеларускi зьезд саветаў
Всебелорусский Центральный Исполнительный Комитет	Усебеларускi Цэнтральны Выканаўчы Камiтэт
Вселенский собор	Сусьветны сабор
всемирный	сусьветны
всемогущество суверенной власти	усемагутнасьць сувэрэннай улады
всенародный	усенародны, паспалiты
всеобщая история	сусьветная гiсторыя
всеобщая стачка	агульная забастоўка
всеобщее избирательное право	агульнае выбарнае права
всесоюзный	усесаюзны
выборный	выбарны
выборы	выбары
вывоз	вываз
выкуп	выкуп
выступление	выступленьне
вытеснение	выцясьненьне
гавань	прыстань, порт
гарантия	забясьпека
гарнизон	залога
гегемония	гегемонiя, верхаводзтва
генеральные штаты	генэральныя штаты
герб	гэрб
герой	гэрой
герцог	гэрцог
герцогство	гэрцогства
гетеризм	гэтэрызм
гетман	гэтман
гетманство	гэтманства
гильдия	гiльдыя
гинекратия	жонаўладзьдзе
гнет	уцiск
гонение	ганеньне
город	горад, места
городская буржуазия	гарадзкая, меская буржуазiя
городская культура	гарадзкая культура, меская культура
горожанин	гараджанiн
господство	панаваньне
господствующее сословие	пануючы стан
господствующие классы	пануючыя клясы
государственная власть	дзяржаўная ўлада
государственная должность	дзяржаўная пасада
государственная религия	дзяржаўная рэлiгiя
государственное устройство	дзяржаўны лад
государственность	дзяржаўнасьць
государственный банк	дзяржаўны банк
государственный капитализм	дзяржаўны капiталiзм
государственный язык	дзяржаўная мова
государство	дзяржава
государство античное	антычная дзяржава
государство буржуазное	буржуазная дзяржава
государство бюрократическое	бюрократычная дзяржава
государство вассальное	васальная дзяржава
государство конституционное	констытуцыйная дзяржава
государство конфедерированное	конфэдэраваная дзяржава
государство несуверенное	несувэрэнная дзяржава
государство покровительствуемое	падапечная дзяржава
государство полицейское	полiцэйская дзяржава
государство пролетарское	пролетарская дзяржава
государство советское	савецкая дзяржава
государство социалистическое	соцыялiстычная дзяржава
государство средневековое	сярэднявяковая дзяржава
государство суверенное	сувэрэнная дзяржава
государство унированное	унiраваная дзяржава
государство унитарное	унiтарная дзяржава
государство федеративное	фэдэрацыйная дзяржава
государство феодальное	фэўдальная дзяржава
готический	готычны
гражданин	грамадзянiн
гражданка	грамадзянка
гражданская война	грамадзянская вайна
гражданская свобода	грамадзянская вольнасьць, грамадзянская свабода
гражданский брак	грамадзянскi шлюб
гражданство	грамадзянства
гражданство активное	дзейнае грамадзянства
гражданство пассивное	нядзейнае грамадзянства
грамота дарственная	даравальная грамата
грамота охранная	ахоўная грамата
грамотность	пiсьменнасьць
граница	гранiца
граф	граф
графский	графскi
графство	графства
гробница	магiльня
групповой интерес	групавы iнтарэс
губерния	губэрня
гуманизм	гуманiзм
гуманист	гуманiсты
данник	даньнiк
дань	дань, данiна, чынш
дарственная грамота	даравальная грамата
дарственный	даравальны
движение	рух
движение национальное	нацыянальны рух
движение освободительное	вызваленскi рух
движение политическое	полiтычны рух
движение профессиональное	профэсiянальны рух
движение рабочее	рабочы рух
движение религиозное	рэлiгiйны рух
движение социальное	грамадзкi рух
двоевластие	двоеўладзьдзе
двор	двор
дворянин	дваранiн, шляхцiц
дворянская культура	дваранская, шляхецкая культура
дворянское сословие	дваранскi, шляхецкi стан
дворянство	дваранства, шляхецтва, шляхта
двухпалатный парламент	двухпалатны парлямэнт
девольвация	дэвольвацыя
дезертир	дэзэртыр
дезертирство	дэзэртырства
дезорганизация	бязладзьдзе
декаданс	дэкаданс, заняпад
декларация	дэклярацыя
деклассированный	дэклясаваны
деклассировать	абясклясiць, дэклясаваць
декрет	дэкрэт
делегат	дэлегат
делегация	дэлегацыя
демагог	дэмагог
демагогия	дэмагогiя
демаркационный	пагранiчны, дэмаркацыйны
демобилизация	дэмобiлiзацыя
демократ	дэмократ
демократическая конституция	дэмократычная констытуцыя
демократическая республика	дэмократычная рэспублiка, народная рэспублiка
демократия	дэмократыя
демократия непосредственная	беспасярэдняя дэмократыя
демократия представительная	прадстаўнiцкая дэмократыя
демонстрация	дэмонстрацыя
демос	дэмос, народ
денационализация	дэнацыяналiзацыя
денежное хозяйство	грашовая гаспадарка
денежный обмен	грашовая мена
