##Title: Слоўнік хэмічнае тэрмінолёгіі (проект) (БНТ)
##HTMLDescription_BEGIN
<div>
	<p class="dictdesc-st">Створана на падставе:</p>
	<p><b>Слоўнік хэмічнае тэрмінолёгіі (проект)</b>. Менск: Інбелкульт, 1927.</p>
</div>
<div>
	<p class="spoiler">Прадмова</p>
	<p>У гэты выпуск увайшла першая частка хэмічнае тэрмінолёгіі − <i>агульная хэмія</i> (неорганічная і часьць органічнае).</p>
	<p>Апрацоўка хэмічнае тэрмінолёгіі распачата была ў 1924 г. асобнаю камісіяю, спэцыяльна выдзеленаю для гэтае работы Прыродазнаўчаю Сэкцыяю ІБК у складзе яе членаў − В. Вяршука, Ч. Родзевіча, А. Круталевіча і Я. Сушынскага, але дзейнасьць гэтае камісіі скора прыпынілася, не давёўшы работы да канца (былі апрацованы тэрміны на некалькі першых літар).</p>
	<p>Для заканчэньня гэтае работы Прэзыдыумам Прыродазнаўчае Сэкцыі была выдзелена ў 1925 г. новая камісія ў складзе яе членаў В. Вяршука і Ч. Родзевіча.</p>
	<p>Пры ўкладаньні тэрмінолёгіі камісія кіравалася наступнымі палажэньнямі:</p>
	<p>1) Даць тэрмінолёгію агульнае хэміі ў аб’ёме програм тэхнікумаў, рабфакаў, камвуза і першых двух курсаў унівэрсытэту.</p>
	<p>2) Інтэрнацыянальныя тэрміны ўводзяцца ў беларускую мову нязьменна, толькі ў беларускай транскрыпцыі.</p>
	<p>3) Тэрміны, узятыя з жывой народнай мовы даюцца ў іх народнай форме.</p>
	<p>4) Пры адсутнасьці патрэбных слоў у народнай мове і агульна-пашыраных інтэрнацыянальных − вытвараюцца нэалёгізмы згодна з законамі беларускае мовы.</p>
	<p>5) Тэрміны складаныя (назоўнік+прыметнік) зьмяшчаюцца ў альфабэце пад літараю назоўніка.</p>
	<p>6) Тэрміны, зьвязаныя з адным якім хэмічным элемэнтам, зьмяшчаюцца ў альфабэце пад назваю гэтага элемэнту, напр., тленьнік натру − пад літараю Н.</p>
	<p>Апрацованы такім спосабам проект хэмічнае тэрмінолёгіі, перад пераглядам яе ў Галоўнай Тэрмінолёгічнай Камісіі, пасылаўся для дадаткаў, уваг і паправак у Горацкае Навуковае Таварыства (пры С.-Г. Акадэміі), а потым перагледжан і зацьверджан Г.-Тэрмінолёгічнаю Камісіяй у 1927 г.</p>
	<p>Слоўнік хэмічнае тэрмінолёгіі, як і ўсе папярэднія тэрмінолёгічныя слоўнікі, выходзіць у сьвет як <i>проект</i> і мае дыскусійны характар. У далейшым ён можа зьмяняцца, калі запатрабуюць таго навуковы досьлед і школьная практыка. Дзеля гэтага кожны можа падаваць свае ўвагі, якія будуць разглядацца і прымацца да ведама. Але <i>для настаўнікаў і аўтараў падручнікаў гэтая тэрмінолёгія зьяўляецца абавязковаю, покі ня будуць зроблены зьмены прынятым у Інбелкульце парадкам</i>.</p>
	<p>Выпускаючы ў сьвет кожную тэрмінолёгію, Г.-Тэрмінолёгічная Камісія і далей зьбірае тэрмінолёгічны матар'ял − народны і літаратурны, каб у наступных выданьнях пашыраць і выпраўляць тое, што на падставе новага матар'ялу будзе вымагаць належных выправак і дадаткаў.</p>
	<p>Даць дакладную тэрмінолёгію, якая-б адпавядала ў поўнай меры навуковасьці і здавальняла-б пэдагогічную практыку − справа нялёгкая, і Камісія лічыць, што ўдасканаліць сваю работу яна зможа толькі ў тым выпадку, калі на помач ёй прыдзе актыўная праца ўсіх зацікаўленых асоб і ўстаноў. Вось чаму Камісія зварачаецца да іх з просьбаю дапамагчы ёй у цяжкай справе распрацаваньня беларускае навуковае тэрмінолёгіі.</p>
	<p>Сабраны тэрмінолёгічны матар‘ял Камісія просіць надсылаць у Інбелкульт (Менск, Рэволюцыйная, 21) на імя Галоўнае Тэрмінолёгічнае Камісіі. Корэспондэнцыя на імя Інбелкульту, паштовай аплаце не падлягае.</p>
	<p>Гэты выпуск хэмічнае тэрмінолёгіі выходзіць з яўрэйскім тэкстам, апрацованым Тэрм. Камісіяю Яўрэйскаго Сэктару ІБК.</p>
	<p> </p>
