##Title: Слоўнік лясных тэрмінаў (БНТ)
##HTMLDescription_BEGIN
<div>
безвершинники	безьверхавіньнікі
безвершинное хозяйство	безьверхавінная гаспадарка
бессучковый лес (техн.)	бяссучковы лес
бесхозяйственный	негаспадарны
бекас — Scolopax gallinago Briss.	бакас, чэпік, пякур
белая гниль луба от гриба — Polyporus sulfureus	белая гніліна дубу
белка — Sciurus vulgaris L.	вавёрка, белка
беломошник	беламшэньнік
белотал	гл. ива
белоус — Nardus stricta L.	сівец
береза бородавчатая — Betula verrucosa ehr.	гузаватая бяроза
береза карликовая — Betula humilis schrk.	ніцая бяроза
береза корельская — Var. Betula pubescens	чачоткавая бяроза
береза пушистая — Betula pubescens	бяроза пухнатая
березовый заболонник — Eccoptogaster Ratzeburgil Sans)	бярозавы сколіт
березовый лес	бярэзьнік
березовый кап	япа, нарасьць бярозавая
березовый сок	бярозавік, бярозавы сок
березовый трутовик — Pоlуporus betulinus	бярозавы трут
бересклет бородавчатый — Evonymus verrucosus Scop.	брызьліна гузаватая
бересклет европейский — Evonymus Europaeus L.	эўропейская брызьліна
берест — Ulmus suberosa Ehrh. L.	бераст
береста	бяроста
бесплатно	дарма
билет лесорубочный	білет лесасечны
билет на пастьбу скота	білет на пашу жывёлы
бирючина — Ligustrum vulgare L.	біручына
бобр — Castor fiber L.	бабёр
болванка	балванка
болото моховое	балота мохавае, імшара, імшарына
болото непроходимое	немерач
болото с зарослью березы	бель
болото с зарослью ольхи	алёс
болото топкое	дрыгва
больное дерево	хворае дрэва
большой еловый короед, типограф — Ips typographus L.	вялікі яловы караед, друкар
большой ильмовый заболонник — Scolitus destructor Ol.	лёмавы сколіт
большой сосновый долгоносик, слоник — Hylobius abietis L.	вялікі хваёвы доўганосік, слонік
большой сосновый короед, стенограф — Ips stenographus, Ips sexdentatus	вялікі хваёвы караед, шасьцізубчаты
большой сосновый лубоед — Blastopliagus (Myelophilus) piniperda L.	вялікі хваёвы лубаед
бондарка (клёпка)	бандарка
бондарные изделия	бандарныя вырабы
бондарное производство	бандарная вытворчасьць
бонитет	бонітэт
бонитирование	бонітаваньне
бор	бор
бордосская жидкость	бардоская вадкасьць
бороздник	баразёньнік
борона лесная	барана лясная
бортневое пчеловодство	барцёвае пчалярства
бортник	бортнік
борьба с вредителями	зьнішчэньне шкоднікаў, змаганьне са шкоднікамі
бочевка (сортим.)	бачкоўка
боярышник обыкновенный — Crataegus oxacanta L.	глог калючы
браковка леса	бракоўка лесу
браконьер	самапраўны паляўнічы, браконьер
бревно	бервяно, калода
бревно нижнего венца в постройке	падруба
бредина	гл. ива
брикет древесный	цагліна дрэўная
брикет торфяной	цагліна тарфовая
брус восьмигранный	брус васьмікантовік
брус квадратный	брус квадратовы
брус косяковый	шула
брус кубичный	брус кубічны
брус мемельский	брус мэмэльскі
брус обзольный	брус абзаваты
брус острокантный	брус кантовік
брус подвальный	брус падрубавы
брус рамочный	брус білавы
брус стропильный	кроква
брус трехгранный	брус трохкантовік
брусника — Yaccinium vitis Idaea L.	брусьніца
буерак	роў
бузина красная — Sambucus racemosa L.	бузіна чырвоная
бузина черная — Sambucus nigra L.	бузіна чорная
бук — Fagus silvatica L.	бук
бунт (техн.)	бунт
бумажный завод	паперня
бумажное производство	папяровая вытворчасьць
бурав Бирмана	сьвердзел Бірмана
бурав Пресслера	сьвердзел Прэсьлера
бурав сажальный	сьвердзел саджальны
бурелом	буралом
буссоль	бусоль, компас
бюро лесное	бюро лясное
вал мельничный	вал млынавы
вал сеяльный	вал для сяўбы, сявальны вал
валеж	павал
валежник	ламачча
валить	валіць
валка леса	павал лесу
вальдшнеп — Scoloapax rusticola L.	слонка, слука
ванчес (сорт.)	ванчас
ванчес английский	ванчас ангельскі
ванчес голландский	ванчас голяндзкі
варивня	варыўня
василек (сорт.)	паўванчас
вата древесная, шерсть древесная	вата дрэўная
вверенный	даручаны
вдвойне	удвая, удубальт
ведомость оценочная	ведамасьць ацэначная
ведомость перечетная	ведамасьць пералікавая
ведомость рубкам	ведамасьць на высечкі
ведьмина метла	віхрова мятла
век дерева	век дрэва
веник	венік
веник гуменный	мятла
верба	гл. ива
верболоз	гл. ива козья
вереск — Calluna Salisb.	верас
вереск обыкновенный — Calluna vulgaris Salisb.	верас звычайны
верещатник (бор)	верасьняк
верста	вярста
вертун	гак бракарскі
верхний отруб	верхні адрэз
верхушка	вяршок
вершина дерева	верхавіна, вяршына
вершина оврага	верх раўчака
вершинник	верхаўё
вершок	вяршок
вес древесины	вага драўніны
весенняя кампания	веснавая кампанія
ветвление	галінаваньне
ветвление чередующееся	галінаваньне чаргоўнае
ветвление спиральное	галінаваньне пакручастае
ветвление супротивное	галінаваньне процілеглае
ветвление мутовчатое	галінаваньне кальчаковае
ветка	галіна
ветка еловая	лапка
ветреница дубровная — Anemone nemorosa L.	курасьлеп гаевы
ветреница лесная — Anemone silvestris L.	курасьлеп лясны
ветреница желтая — Anemone ranunculoides L.	курасьлеп жоўты
ветровал	вывараць
ветролом	ветралом
ветроупорность	ветратрываласьць
ветроупорная опушка	ветратрывалы ўзьлесак
веха	вяха
вешка	тычка, точка
взрослый	дарослы
взрыхлитель	пухнач
взыскать	сыскаць, спагнаць
видовое число	відавая лічба
виды хозяйства	віды гаспадаркі
визирная линия	візірка, візір
вилка мерная	клюба, шаблон, вілка
виновный	вінавайца
винт закрепительный	шруб замацавальны
винт микрометренный	шруб дробнамерны
винт становой	шруб пастаўны
вица	вітка
вкрапление	укропленасьць
влажность почвы	вільготнасьць глебы
влияние света	уплыў сьвятла
вместимость	зьмяшчальнасьць
водослой	вадаслой
возвышенное место среди болота	груд
возмужалость дерева	даросласьць дрэва
возникновение	узьнікненьне
возобновление леса	аднаўленьне лесу
возобновление леса естественное (отпрысками, поросль, самосевом)	натуральнае аднаўленье лесу (парасткамі, атожылкамі, самасевам)
возобновление леса искусственное (посевом, посадками)	штучнае аднаўленьне лесу (сяўбой, пасадкамі)
возраст	узрост
возраст возмужалости	узрост даросласьці
возраст дерева	узрост дрэва
возраст насаждения	узрост дрэвастану
возраст спелости	узрост дасьпеласьці
возращение	узрашчэньне
волк — Canis lupus L.	воўк
волнушка — Agaricus torminosus L.	ваўнянка
волокуша (трансп.)	каркі, падкаркі
волчье лыко — Daphne mesereum	воўча ягада
воронка сеяльная	лейка сявальная
воспитание насаждения	гадоўля дрэвастану, узгадаваньне
воспретить	забараніць
воспроизводительная способность	здольнасьць аднаўленьня
вредители леса	шкоднікі лесу
вредный	шкадлівы
временное сельско-хозяйственное пользование	часовае сельска-гаспадарчае карыстаньне
всходы	усходы
всхожесть семян	усходнасьць насеньня
второстепенная порода	другарадная парода
втройне	утрая
выборка	выбарка
выборочная рубка (добровольная)	выбарковая высечка (самахвотная)
выборочная рубка (подневольная)	адборная высечка (прымусовая)
вывозка	вывазка
вывозка лесоматериалов	тралёўка лесаматар’ялаў
вывороть	вывараць
выгон	выган
выгоревшее торфяное болото	выжар
выдел насаждений	вылучэньне дрэвастанаў, выдзел дрэвастанаў
выдел участков	выдзел, вылучэньне вучасткаў
выдра — Lutra vilgaris	выдра
выжимание морозом	выцісканьне марозам
выжимание растений	выцісканьне расьлін
выкапывание	выкопваньне
выкур (перед.)	выкур
выпалывание	поліва
выпь обыкновенная — Воtaurus stellaris Steph.	вып звычайная, бугай, бухала
выпь малая — Botaurus minor	малая вып
выращивание леса	гадаваньне лесу
вырубка сплошная	высечка суцэльная, у пень
вырубка хворостяного леса	выцярэбліваньне, выцераб
вырубка (под сельскохозяйственное пользование)	пасека
высадка из гряды	высадка з градкі
высадка на постоянное место	высадка на сталае месца
высев семян	сяўба
высокоствольник	высокаствольны ці насенны дрэвастан
высокоствольное хозяйство	высокаствольная гаспадарка
высота груди	вышыня грудзей
высота дерева	вышыня дрэва
высота насаждения	вышыня дрэвастану
высотомер	вышнямер
вычисление площади	вылічэньне плошчы
вышка пожарная	пажарная вышка
выщелачивание дерева	выпалоскваньне дрэва
выщелачивание почвы	выпалоскваньне глебы
вяз — Ulmus effusa vill.	вяз
вязанка	вязанка, бярэмя
вязовый заболонник — Scolytus multistriatus Fabr.	вязавы сколіт
габитус дерева	постаць дрэва
гарь	пажарышча, смаль
география растений	географія расьлін
геодезія лесная	геодэзія лясная
гербарий	зельнік
гербовой сбор	гэрбавы збор
гибкость	гнуткасьць
гигроскопичность	гігроскопічнасьць, вадаўборлівасьць
главная порода	галоўная парода
главное пользование	галоўнае карыстаньне
главный доход	галоўны даход
глазомер	вокамер
гледичия — Gleditschia triacanthos L.	глядычыя
глинистая почва	гл. почва
глоговина, берека — Sorbus torminalis Crantz.	глогавіна
глухарь — Tetrao urogallus L.	глушэц
гнать лес	сплаўляць, гнаць дрэва
гнездо	гняздо
гниение	гніцьцё
гнилость ствола	трухлявасьць ствала
гнилые сучья (фаут.)	гнілыя сукі
гниль белая	гл. белая гниль
гниль бурая от гриба — Trametes radiciperda	гніліна бурая
гниль вершинная	гніліна верхавінная
гниль корневая хвойных пород от гриба — Polyporus annosus или Trametes radiciperda	каранёвая гніліна
гниль красная березы от гриба — Polyporus betilinus	чырвоная гніліна бярозы
гниль красная дуба от гриба — Polyporus sulfureus	чырвоная гніліна дубу
гниль красная хвойных от гриба — Trametes pini	чырвоная гніліна хваёвых
гниль красная сухая от гриба — Polyporus vaporarius	чырвоная гніліна сухая
год семенной	насенны год
годичная лесосека	гадавая лесасека
годичное кольцо	гадавы персьцень
годичный слой	гадавы слой
голосеменные растения	голанасенныя расьліны
голубика — Vaccinium uliginosum L.	буякі
голубь дикий — Columba oenas Briss.	дзікі галуб
гонка леса	сплаў лесу
гонка смолы	смалярства
гонт шпунтовый	гонта шпаравая
гонтина	ганціна
гончий	ганчак
гонщик плотов	плытнік
горбыль	аполак
гордовина, черная калина — Viburnum lantana L.	чорная каліна
горлица — Tlirtur auritus Gray.	турчык
господствующая порода	пануючая парода
госпотребитель	дзяржаўны спажыўца
граб — Carpinus betulus L.	граб
грабли лесные	граблі лясныя
грабовый лес	грабнік
граница	граніца, мяжа
граничный угол	гранічны рог, вугал
гребенка (2-х рядовый плот)	плыт двохрадовік
грибница	грыбня
грунтовые воды	грунтовыя воды
группа	група
группа возраста	група ўзросту
груша дикая — Pyrus communis L.	дзікая ігруша
гусеница	вусень
гусь дикий — Anser segetum Mey et Wolf.	дзікая гусь
грядка	градка, града
губка	губа
губка на березе серая — Polyporus fomentarius Fries	губа шэрая бярозавая
губка на березе темная — Polyporus laevigatus Fries	губа цьмяная бярозавая
губка на дубе желтая — Polyporus sulfureus Fries	губа жоўтая дубовая
губка на дубе серая — Polyporus igniarius Fries	губа шэрая дубовая скрыпель
губка на дубе темная — Polyporus dryadeus Fries	губа цьмяная дубовая
губка на ели — Trametes radiciperda	губа яловая
губка на ольхе серая	губа шэрая альховая
губка на ольхе серая (с жесткими волосками)— Polyporus hirsutus Schrad.	губа шурпатая альховая
губка на осине — Polyporus salicinus Fries	губа асінавая
губка на сосне — Trametes pini	губа хваёвая
дача лесная	дача лясная
дача неустроенная	дача неўпарадкаваная
дача устроенная	дача ўпарадкаваная
движение песка	рух пяску
двойка (сорт.)	дваяк
двудомные растения	рознапнёвыя расьліны
двузубчатый короед — Ips bidentatus Hbst.	двохзубавы караед
двухъярусное насаждение	двохпаверхавы дрэвастан
девственный лес	пушча
девственная почва	цаліна
дегтярный завод	дзягцярня
дегтярник	дзягцяр
действительный запас	запраўдны запас
деление административное	гл. административное деление
деление на кварталы	падзел на кварталы
деление на хозяйственные части	падзел на гаспадарчыя часткі
деловая древесина	таварная драўніна
деловое дерево	таварнае дрэва
делопроизводитель	дзелавод
делянка	дзялянка
дендрология	дэндролёгія
дендрометр	дрэвамер
дерево безвершинное	гл. безвершинное дерево
дерево вильчатое	дрэва вілаватае
дерево дуплистое	дрэва дуплястае
дерево закомелистое	дрэва захвоставатае
дерево контрольное	дрэва паверачнае
дерево ловчее	дрэва прынаднае
дерево модельное	дрэва модэльнае
дерево оболонистое	дрэва абалоністае
дерево отпускное	дрэва выдачнае
дерево отпущенное	дрэва выданае
дерево перестойное	дрэва перасьпелае
дерево подчиненное	дрэва падлеглае
дерево поделочное	дрэва сталярскае
дерево резервное	дрэва запаснае
дерево рудовое	дрэва стрыжнёвае
дерево с несколькими вершинами	дрэва сахатае
дерево спелое	дрэва дасьпелае
дерево строевое	дрэва будаўлянае
дерево угнетенное	дрэва прыгнечанае
дерево фаутное	дрэва хабатнае
дерево чахлое	дрэва змарнелае
дерн	дзёран
десятина	дзесяціна
десятка (сорт.)	дзясятка
дикий	дзікі
дичь	дзічына
длина	даўжыня
добротность насаждения	дабрыня дрэвастану
добывание	дабываньне
договор	дагавор, умова, контракт
дознание	дазнаньне
долгоносик белоточечный — Pissodes notatus L.	белакропчаты слонік
домашний скот	свойская жывёла, хатняя жывёла
домовой гриб — Merullius lacrymans Fr.	хатні грыб
донесение	паведамленьне
дорога	дарога, шлях
доска	дошка
доска дюймовка	дошка цалёўка
доска полудюймовка	дошка шалёўка
доска сеяльная	дошка сявальная
доска тарандская (высотомер)	дошка тарандзкая
доход	даход, прыбытак (зыск)
дрань	дор, лучына
дрань штукатурная	лучына тынкавальная
древесина	драўніна
древесина косослойная	драўніна косая
древесина оболоневая	драўніна забалоневая
древесина прямослойная	драўніна правая
древесина ядровая	драўніна стрыжнёвая
древесная школка	дрэўная школка
древесница въедливая — Zeuzera руrinа L.	заедлівая драўніца
древоточец — Cossus	шашаль
древоточец пахучий — Cossus ligniperda	сьмярдзючы шашаль
дробь	шрот
дрова	дровы
дровяной лес	дрывяны лес
дровяной склад	дрывяны склад
дрозд певчиий — Turdus musicus L.	дрозд-пявун
дрозд черный — Merula merula L.	дрозд чорны, косік
дручек (сорт.)	дручок
дуб зимний — Quercus pedunculata Ehrh.	дуб раньні, зімні
дуб летний — Quercus sessiliflora Sm.	дуб позьні, летні
дуб пробковый — Quercus sliber L.	дуб коркавы
дуб пушистый — Quercus pubescens Willd.	дуб пухнаты
дубильная кора	дубільная, гарбоўная кара
дубликат	дублікат
дубовый гнездовьюн — Tortrix viridana Ehrh.	дубовы кублароб
дубовый шелкопряд — Bombyx processionea L.	дубовы ядвабнік
дыхание растений	дыханьне расьлін
дюйм	цаля
дятел	дзяцел
дятел большой пестрый — Dendrocopus major Koch.	дзяцел вялікі пярэсты
дятел малый пестрый — Dendrocopus minor Koch.	дзяцел малы
дятел зеленый — Gecinus viridis L.	зялёная жаўна
единица хозяйственная	адзінка гаспадарчая
единично (таксац.)	адзінкамі
еж — Erinaceus europaeus L.	вожык
ежевика — Rubus caesius L.	ажына
ежегодный доход	штогодны даход
еловый лубоед, полиграф — Tomicus polygraphus	яловы лубаед
ель восточная — Рісеа orientalis Carr.	елка ўсходняя
ель обыкновенная — Рісеа excelsa Lamark.	елка звычайная
ель сибирская — Picea obovata Ledeb.	елка сібірская
естественное возобновление леса	гл. возобновление леса
жасмин — Jasminum fruticans L. Jasm. officinale	ясьмін
железная дорога	чыгунка
желудь	жолуд
женский цветок	жаночая кветка
жерди	жэрдкі
жердневый лес	жардняк
живая изгородь	жываплот
живица	жывіца
животное	жывёла
живучесть пня	жывучасьць пня
жижа для обмакивания корней	жыжка для мачаньня карэньняў
жимолость обыкновенная — Lonicera Xylosteum L.	бружмень звычайны
жимолость татарская — Lonicera tatarica L.	бружмень татарскі
жуки — Coleoptera	жукі
журавль — Grus сіnеrеа Bechlast	жораў
заболонь	абалона
заболонник	абалоньнік, шашаль
загнивание корней	загніваньне карэньня
загонщики (при облаве)	заганятыя
загородка	загарадка
заготовка	загатоўка
заготовка леса	загатоўка лесу
заготовка хозяйственная	загатоўка гаспадарчая
загромождение	заваленасьць
заделка семян (на грядках)	засыпка насеньня
задерневшая лесосека	зьдзірванелая пасека
задичание почвы	зьдзічэньне глебы
заказник (охотничий)	заказьнік
закладка лесосек	закладзіны лесасек, дзялянак
заключение комиссии	погляд камісіі
закон	закон
закорина	зачос
закрепление сыпучих песков	замацаваньне выдмаў
залог	заклад
залогодатель	закладаўца
замена древесных пород	замена дрэўных парод
занумерованный	занумараваны
запас	запас
запись	запіс
заповедник	зарочнік
запрещенный	забаронены
запруда живая	гаць жывая
запруда хворостяная	гаць хварасьцяная
заруб (начало рубки)	засечка
засуха	суша, сухмень
засушить	засушыць
захламленность	заваленасьць ламаччам
защитное значение	заслоннае значэньне
защитная опушка	заслонны узьлесак
защитный лес	заслонны лес
защитная покрышка	заслонны насьціл
заяц (белый, серый) — Lepus europaeus	заяц (бяляк, шарак)
звездчатка злачная, пьяная трава — Stellaria graminea	зоркаўка травяністая
звездчатка лесная — Stellaria holostea L.	зоркаўка вялікакветная
звено	зьвяно
зверь	зьвер
земельный фонд	зямельны фонд, фундуш
землемер	каморнік
землепользователь	зямлякарыстальнік
земляника — Fragaria vesca L.	суніца, паземка
зимняя лесная дорога	зімнік
злоумышленность	зламыснасьць
злоупотребление	злоўжываньне
змеи — Ophidia	зьмеі
зола	попел
зоологический сад	зоолёгічны сад
ива белая (верба, ветла) — Salix alba L.	вярба звычайная
ива белотал — Salix viminalis L.	лаза прырэчная (паўзрэчная)
ива желтая, тальник, лозник — Salix purpurea L.	жоўтая лаза
ива козья, бредина — Salix caprea L.	вярба-брэднік
ива ломкая — Salix fragilis L.	вярба крохкая
ива ушастая — Salix aurita L.	лаза вушастая
иван-да-марья — Melampyrum nemorosum L.	братаўка гаёвая
иванов побег	іванаў парастак
избраники будущего насаждения	аблюбаванцы будучага дрэвастану
извлечение семян	дабываньне насеньня
изгородь	загарадзь, плот
изменение	зьмена
измерение диаметра	памер дыямэтру
изреженность	прарэджанасьць
изреживание	прарэджваньне
изыскание	вышукваньне
ильм — Ulmus montana	лём
ильм пробчатый — Ulmus suberosa Ehrh.	лём коркаваты
имущество движимое	маёмасьць рухомая
имущество недвижимое	маёмасьць нярухомая
инвалид	інвалід
инвентарь	інвэнтар
инвентарная опись	інвэнтарны сьпіс
иней	шэрань, іней
институт	інстытут
инструкция	інструкцыя
интенсивность хозяйства	інтэнсыўнасьць гаспадаркі
интерес	інтэрас
ирга, мушмула — Amelanchier ovalis D. С.	мушмула
искусственное лесоразведение	штучная лесагадоўля
исполнить	выканаць
исполнение	выкананьне, спаўненьне
использовать	скарыстаць
испытание добротности	выпрабоўка дабрыні
исследование	дасьледваньне
истребление	зьнішчэньне
июльский хрущ — Polyphylla fullo L.	хрушч малы кропчаты
кабан дикий — Sus scrofa L.	дзік
казенный	скарбовы
казна	скарб
кайма	шляк
калина — Viburnum Oplilus L.	каліна
камбиальный слой	мязга
камедь	клей, смала
камера сушильная	камора сушильная
камыш — Scirpus Z.	міліца
канал	канал
канифоль	каліфоня
кап	япа, наплыў
капитал культурный	капітал культурны
капитал оборотный	капітал зваротны
капитал основной	капітал асноўны
капитальный ремонт	капітальны рамонт, грунтоўны рамонт
капкан	пастка
карта	карта
картонное производство	картонавая вытворчасьць
касса	каса
катище (место склада)	рум
каштан благородный — Саstаnеа vulgaris Lam	каштан праўдзівы
качество почвы	якасьць глебы
квадратная сажень	квадратовы сажань
квартал	квартал
квитанция	квіток
кедр сибирский — Pinus Cembra L.	кедр сібірскі
кизил — Cornus mas L.	кізіл, дрон
кислица — Oxalis acetosella L.	кісьліца звычайная
кисть	гронка
класс возраста	кляса ўзросту
клеймение дерева	адбіваньне дрэва
клеймить	адбіваць, клеймаваць
клеймо	адбой, кляймо
клен американский — Acer Negundo	клён амэрыканскі
клен белый, явор — Acer Pseudoplatanus L.	явар
клен остролистый — Acer platanoides L.	клён звычайны
клен полевой, паклен, черноклен — Acer campestre L.	клён палявы
клен татарский — Acer tataricum L.	клён татарскі
клепки изготовление	кляпчарства
клетка (складочн.)	клетка
клюква — Vaccinium Oхусосcus L.	журавіна
кобчик — Falco vespertinus	сакол-жулёнак
кодекс	кодэкс
кодекс о труде	кодэкс аб працы
кожица на коре	скурка
козлы (при разработке)	казлы, сталюга
кол сажальный	кол пасадкавы
количество	колькасьць
колимость древесины	колкасьць драўніны
колода	калода
колоссальный	вялізарны
колышек сотенный	соценны калочак
комель	камель
коммерческий	камэрцыйны
компост	нагной, кампост
кондовая (рудовая) сосна	асмолавая (стрыжнёвая) хвоя
контроль	контроль
контрольная семенная станция	контрольная насенная станцыя
конфискация	конфіскацыя
конфисковать	конфіскаваць
кооперация	коопэрацыя
копа	капа
копия	копія
кора	кара
кора с молодого лилового ствола	луцьце
корельская береза	чачотка
корневой чехлик	каранёвы каптурок
корень	корань
корень боковой	корань бакавы
корень главный	корань асноўны, стрыжнёвы
корень придаточный	корань дадатковы
корешок	карэньчык
корневые мочки	каранёвыя махрачыкі
коробочка (плодовая)	пушачка
короеды	караеды
коростель — Crex pratensis Bechst.	драч, дзяркач
корчевание пней	карчаваньне пнёў
корявый	каравы
косослой	касаслой
костер курный	касьцёр курны
костяника — Rubus saxatilis L.	касьцянка
косуля, дикая коза — Cervus capreolus L.	дзікая каза
косяк	вушак
котловина	катліна
коэффициент	коэфіцыент
кража	крадзеж
крайний	крайні
красная гниль (на старых елях) — Nyctomyces	чырвоная гніліна
кратчайший	найкарацейшы
кредит	крэдыт
кредитование	крэдытаваньне
крепость древесины	моц драўніны
крестьянин	селянін
кривое дерево	крывое дрэва
кроква (сортимент)	кроква
крона	карона
крот — Talpa europaea L.	крот
круглый год	увесь год
кругляк	кругляк
крупная древесина (сортим.)	буйная драўніна
крупномерное дерево	тоўстае дрэва
крупнослойность	буйнаслойнасьць
крупный (сортимент)	вялікі
крушина ломкая — Rhamnus frangula L.	крушына крохкая
крушина слабительная — Rhamnus cathartica	крушына звычайная
крыжовник — Ribes grossularia L.	аграст
крышка	века
кряж (сортимент)	каржак
ксилометр	ксілёмэтр
куколка	лялечка
кукушка — Cuculus саnоrus L.	зязюля
кулик	кулік, грыцук
кулиса	куліса
кулисная рубка	высечка прамежкамі
культура (леса)	культура (лесу)
культура лесная	культура лясная
куница — Mustela martes L.	куна, куніца
куропатка белая — Tetrae Lagopus	пардва
куропатка серая — Perdrix сіnеrеа Briss.	курапатва шэрая
кустарь	саматужнік
кустарник	хмызьняк
кустарныя породы	кустовыя пароды
куча древесного хлама	лоўж
лава (трансп.)	лава
ландыш майский — Convallaria majalis L.	лантуш майскі
ласка — Putorius vulgaris Briss.	ласіца
лата (сортимент)	лата
лебедь — Cyguus musicus Brechst	лебедзь
лента мерная	каморніцкая істужка
лепесток	кветкалісьцік, пялёстка
лес деловой	лес таварны
лес дровяной	лес дрывяны
лес высокоствольный	лес насенны
лес низкоствольный	лес ніскаствольны(нізкаствольны), парасткавы
лес строевой	лес будаўляны
лес экспортный	лес экспортны (вывазны лес)
лесистый	лясісты
лесистость	лясістасьць
лесное урочище	лясное зьдзечышча
лесная дача	лясная дача
лесная подстилка	лясны насьціл
лесная такса	лясная такса
лесная таксация	лясная таксацыя
лесная опытная станция	лясная дасьледчая станцыя
лесничий	лясьнічы
лесное управление	лясное кіраўніцтва
лесное хозяйство	лясная гаспадарка
лесной кодекс	лясны кодэкс
лесной назем	лясны насьціл
лесной сторож, лесник	лясьнік, палясоўшчык
лесной фонд	лясны фонд, [былы] фундуш
лесовод	лесавод
лесоводство	лесаводзтва
лесовозобновление естественное	узнаўленьне лесу натуральнае
лесовозобновление искусственное	узнаўленьне лесу штучнае
лесовозращение	лесаўзрашчэньне
лесозаготовительная организация	лесазагатоўчая організацыя
лесозаготовительный отдел	лесазагатоўчы аддзел
лесоматериал	лясны матар’ял
лесонарушение	лесанарушэньне
лесоохранительный закон	лесаабаронны закон
лесопокупатель	лесапакупнік
лесопользователь	лесакарыстальнік
лесопольная система	лесапольная сыстэма
лесопотребитель	лесаспажывец
лесопромышленник	лесапрамысловец, лясны купец
лесопромышленность	лесапрамысловасьць
лесоразведение	загадаваньне лесу
лесорубочный (билет)	лесасечны (білет)
