##Title: Географічныя й космографічныя тэрміны і назовы нябесных цел (БНТ)
##HTMLDescription_BEGIN
<div>
бифуркация рек	бiфуркацыя або разьвiленьне рэк
Близнецы (созвездие Зодиака)	Блiзьняты, Блiзьнюкi
блеск звезд	блiск зорак
болиды	болiды, кулi агнiстыя
болото	балота, багна
болото моховое	імшара
большак	(гл. дорога почтовая)
бомба вулканическая	гуля вульканiчная
Боотес или Волопас (созвездие)	Валапас
бора	бора´
борозды лунные	барозны месяцавыя
брахицефалы	брахiцэфалi, кароткагаловы
бриз	брыза
бугор	груд, горб
бугры песчаные	груды пескавыя
буран	завiруха
бурлак	аснач
буря	бура
буря магнитная	бура магнэсавая
буря равноденственная	бура роўнадзенная
Буссоль или Компас (созвездие)	Компас
бухта	букта
быт	быт
быт пастушеский	быт пастырскi
вади	вадзi
валёжник	пава´л
валун	камень ледавiковы
ванна	(гл. котловина)
вариация в движении луны	варыяцыя або зьменка ў руху месяца
ввоз	прывоз
Вега (альфа Лиры)	Вэга
вёдро	(гл. погода хорошая)
величины звездные	вялiчынi зоркавыя
Венера	Вэнэра
Венец Северный, Корона Северная (созвездие)	Вянец Паўночны
Венец Южный, Корона Южная (созвездие)	Вянец Паўднёвы
венцы вокруг луны	вянкi навакол месяца
вертикал или круг вертикальный	круг проставесны або старчавы
верфь	майстэрня караблёў
верховье реки	вышнявiна ракi
вершина горы	верх гары
вес земли	вага зямлi
весна	вясна
Веста (малая планета)	Вэста
Весы (созвездие Зодиака)	Шалi
ветер	вецер
вечер	вечар
взморье	узмор'е
вид викарирующий	вiд заменны
Виктория (малая планета)	Вiкторыя
виноградник	вiнаградня
винокурение	браварніцтва, вiньнiцтва
вихрь	вiхор
владение	уладаньне
влажность	вiльготнасьць
влажность абсолютная	вiльготнасьць абсолютная або безадносная
влажность относительная	вiльготнасьць адносная або параўнаўчая
вода горько-соленая	вада горка-салоная
вода грунтовая или почвенная	вада грунтавая
вода пресная	вада прэсная або салодкая
водоворот	вiр
Водолей (созвездие Зодиака)	Вадалiў
водопад	вадаспад
водораздел	вадападзел, вададзел
водоскат	вадасьцёк
возвышенность	узвышша
возгорание метеоритов	узгараньне нябесных каменьняў
воздух	паветра
воздух насыщенный	паветра насякнутае
воздух разреженный	паветра рэдкае
возмущение магнитное	абурэньне магнэсавае
возмущения в движении планет	збачэньнi або пэртурбацыi ў руху плянэт
Возничий (созвездие)	Возьнiк
возраст планеты	век або ўзрост плянэты
Волк (созвездие)	Воўк
волна	хваля
волна бентоническая	хваля аддонная або бэнтонiчная
волна внутренняя	хваля ўнутраная
волна стоячая, сейша	хваля стаячая, сэйша
волнение	хваляваньне
волок	волак
Волопас	(гл. Боотес)
волосы кометы	воласы комэты
Волосы Вероники (созвездие и звездная куча)	Воласы Бэрэнiкi
Ворон (созвездие)	Груган
воскресение	нядзеля
восток	усход
восхождение прямое	узьняцьцё простае
впадение реки	упад або ўток ракi
впадина, депрессия	западзiна
вращение земли суточное	вярчэньне зямлi сутачнае
вращение планет	вярчэньне плянэт
время года	пара году
время гражданское	час грамадзкi
время звездное	час зоркавы
время истинное	час запраўдны
время солнечное	час сонцавы
время среднее	час сярэднi
времяисчисление	часалiчэньне
вселенная	сусьвет
вскрытие реки	узьнiманьне ракi
Вулкан (планета)	Вулькан
вулкан гомогенный	вулькан аднародны
вулкан грязевой	крынiца гразявая
вулкан действующий	вулькан дзейны
вулкан потухший	вулькан згаслы
вторник	аўторак
выветривание	выпятрэньне
вывоз	вываз
выдувание	выдмуханьне
вымерзание	вымярзаньне
вымирание	вымiраньне
выпахивание ледниковое	выворваньне ледавiковае
выпуклина	выпуклiна, гарбавiна
выпуклость земли	выгнутасьць зямлi
высота	вышыня, высачыня
высота абсолютная	вышыня абсолютная, безадносная
высота относительная	вышыня адносная, параўнаўчая
высота светила	вышыня сьвяцiла
выступы солнечные, протуберансы	выступы сонцавыя, протубэранцы
высыхание рек	усыханьне рэк
выход горной долины	выйсьце горнай далiны
выход горной породы	выступаньне земнай пароды
гавань	прыстань
газ закритический	газ надкрытычны
Галатея (малая планета)	Галятэя
гало, круги около солнца и луны	кругi навокал сонца цi месяца
галофиты	расьлiны-солялюбы
галька	галачка, аточак
гаммада	гамада, пустыня камянiстая
гать	грэбля, гаць
гаф	гаф
Геба (малая планета)	Геба
гейзер	гейзар
Гемма или Жемчужина (альфа Северной Короны или Северного Венца)	Гема
география	географiя
география астрономическая, математическая	географiя астрономiчная, матэматычная
география физическая	географiя фiзычная
геодезия	геодэзiя
геоид	геоiд
геокороний	геокоронь
геоморфология	геоморфолёгiя
Геркулес (созвездие)	Геркулес
Гиады (звездное скопление в созвездии Тельца)	Гіады, Дажджавiкi
Гигея (малая планета)	Гігея
гигрометр	гігромэтр, вiльгамер
Гидра или Змея Водяная (созвездие)	Гiдра
Гидра Малая или Водяная Змея Малая (созвездие)	Гiдра Малая
гидрография	гідрографiя
гидрология	гiдролёгiя
гидросфера	гідросфэра
гидрофаты	расьлiны-вадалюбы
Гильда (малая планета)	Гiльда
гирло	гарлавiна
гирлянда островов	(гл. цепь островов)
глетчер	ледавiк
глина	глiна
глина сланцеватая	глiна лупнякаватая
глина сланцевая	глiна лупняковая
глобус земной	глёбус земны
глобус небесный	глёбус нябесны
глубина	глыбiня
глыба вулканическая	камлыга вульканiчная
гнейс	гнэйс
гномон	гномон
говор	гаворка
год високосный	год пераступны
год гражданский	год грамадзкi
год звездный или сидерический	год зоркавы або сiдэрычны
год обыкновенный или простой	год звычайны
год световой	год сьветлавы
год тропический или астрономический	год зваротнiкавы, астрономiчны (зорказнаўчы)
голова кометы	галава комэты
гололедица	воблiў, галалёд
Голубь (созвездие)	Голуб
гора	гара
гора вулканическая	гара вульканiчная
гора Меналуса	гара Мэналюса
гора столовая	гара-стол
Гора Столовая (созвездие)	Гара-Стол (сузор'е)
горизонт	кругавiд, пазем
горизонт астрономический	пазем астрономiчны
горизонт видимый или физический	пазем вiдочны або фiзычны
горизонт истинный	пазем запраўдны
горизонт математический	пазем матэматычны
горизонталь	паземнiк
город	горад, места
горообразование	гораўтварэньне
горст	горст
горы сбросовые	горы скiдавыя
горы свидетели	горы сьведкi
горы складчатые	горы зморшчавыя
горы эрозионные	горы адмытыя, эрозiйныя
государство	дзяржава
грабен	грабэн
гравий	жвiр, жарства
град	град
градиент	градыент
градус	градус, ступень
гранит гнилой	гранiт выпятрэлы
граница	мяжа, гранiца, рубеж
граница дат или граница смены дней	гранiца дат або гранiца зьмены дзён
граница естественная	мяжа прыродная
граница искусственная	мяжа штучная
граница политическая	мяжа полiтычная
гранулы (на поверхности солнца)	гранулi
грануляция солнца	грануляцыя сонца
гребень (волны, горной цепи)	хрыбет (хвалi, горнага ланцуга)
гроза	навальнiца
гром	гром
грот	пячэра
гряда горная	града горная
грязь вулканическая	гразь вульканiчная
гумус	гумус, перагной
густота населения	гушчыня залюдненьня
давление атмосферное	цiск атмосфэрны
дамба	дамба, грэбля
движение звезд суточное	рух зорак сутачны
движение земли вращательное	рух зямлi абаротавы
движение земли поступательное	рух зямлi паступовы
движение населения	зьмена люднасьцi
движение солнца видимое или кажущееся	рух сонца вiдочны
движение солнца собственное	рух сонца ўласьцiвы
движения планет возвратные или попятные	рухi плянэт узваротныя
движения планет прямые	рухi плянэт простыя
дебри	нетры
Дева (созвездие Зодиака)	Дзяўчына
девиация	(гл. отклонение отвеса у гор)
Деймос (спутник Марса)	Жах, Дэймос
декабрь	сьнежань
деление административное	падзел адмiнiстрацыйны
дельта	дэльта
Дельфин (созвездие)	Дэльфiн
Денеб (альфа Лебедя)	Дэнэб
Денебола (бэта Льва)	Дэнэболя
денудация	дэнудацыя, абгаленьне
депрессия	(гл. впадина)
деревня	вёска
дерн	дзярно, дзёран
деспотия	дэспотыя
деструкция	дэструкцыя
дефляция	дэфляцыя
деятельность (геологическая) ветра, моря, воды, льда	дзейнасьць
дилювий	дылювi
Диона (спутник Сатурна)	Дыона
диски планет	дыскi плянэт
дислокация	дысьлёкацыя
дно	дно
дождемер	дажджамер
дожди звездные	дажджы зьнiчкавыя
дождь зенитный	дождж зэнiтны
дождь крупный	дождж буйны
дождь мелкий	дождж дробны
дождь обложный	дождж зацяжны
дождь сильный	дождж вялiкi
док	док
долгота астрономическая	даўжыня астрономiчная
долгота географическая	даўжыня географiчная
долина поперечная	далiна папярочная
долина продольная	далiна прадоўжная
долина прорыва, сквозная	далiна скрозьгорная
долина структурная	далiна адрэчная
долина тектоническая	далiна тэктонiчная
долихоцефалы	долiхоцэфалi, доўгагаловы
Долото Ваятеля	Долата Скульптара
дорога железная	чыгунка
дорога железная подъездная	чыгунка бочная
дорога грунтовая	дарога грунтавая
дорога почтовая, большак	шлях, гасьцiнец
дорога проселочная	дарога вясковая
Дракон (созвездие)	Цмок
дрейф	дрэйф
Дубге (альфа Большой Медведицы)	Дубге
Дуб Карла II (созвездие)	Дуб Кароля II
дюна	выдма
дюна речная	выдма прырэчная
дюна морская	выдма прыморская
дюна пустынная	выдма пустынная, звычайная
Единорог	Адзiнарог
Елена (малая планета)	Галена
Жезл Иакова	(гл. Пояс Ориона)
желоб циклона	папярочына цыклёну
Жемчужина	(гл. Гемма)
животноводство	гадоўля жывёлы
жила (геол.)	жыла
жилище	мяшканьне
Жираф, Жирафа или Камелеопард (созвездие)	Жырафа
житель	насельнiк
жрец	капла´н, ахвярнiк
Журавль (созвездие)	Жораў
завод	гута, фабрыка, завод
завод винокуренный	бровар, вiньнiца
завод дрожжевой	дражджоўня
завод кирпичный	цагельня
завод кожевенный	гарбарня
завод конский	завод конскi
завод лесопильный	пiльня
завод литейный	гiсэрня
завод мукомольный (паровая мельница)	млын паравы
завод мыловаренный	мылаварня
завод пивоваренный	бровар пiваварны, пiваварня
завод сахарный, сахароваренный	цукраварня
завод смолокуренный	смалярня, смалакурня
завод стеклянный	гута шкляная
заводь	плёс
загорание звезд	заясьненьне зорак
закат	заход
залежь, залегание	паклад
залив	затока
замерзание	замярзаньне
заносы снежные	замецi, замёты сьнегавыя
занятия жителей	заняткi насельнiкаў
запад	за´хад
запруда	грэбля
зарница	блiскавiца
заросль	зарасьнiк
заря	золак
заря вечерняя	золак вячэрнi
заря утренняя	золак ранiчны
заселение	засяленьне, залюдненьне
засуха	сухмень
затмение полное	зацьменьне поўнае
затмение солнца кольцеобразное	зацьменьне сонца персьцянёвае
затмение частное или частичное	зацьменьне часткавае
заторы ледяные	заторы лёдавыя
заход солнца	заход
захождение светила	заход сьвяцiла
Заяц (созвездие)	Заяц
Звезда Полярная (альфа Малой Медведицы)	Зорка Паўночная, Канцавосная
Звезда Собачья	(гл. Сириус)
звезды белые	зоркi белыя
звезды блестящие	зоркi блiскучыя
звезды блуждающие или планеты	зоркi бадзяжныя або плянэты
звезды вечерние	зоркi вячэрнiя
звезды волосатые или кометы	зоркi калматыя або комэты
звезды двойные оптические	зоркi вiдочна-падвойныя
звезды двойные физические	зоркi фiзычна-падвойныя
звезды желтые	зоркi жоўтыя
звезды зенитные	зоркi зэнiтавыя
звезды красные	зоркi чырвоныя
звезды кратные или сложные	зоркi складаныя
звезды мерцающие	зоркi мiгацеючыя
звезды невосходящие	зоркi няўсходзячыя
звезды незаходящие	зоркi незаходзячыя
звезды неподвижные	зоркi нярухомыя
звезды новые или временные	зоркi новыя або тымчасовыя
звезды околополярные	зоркi прыканцавосныя
звезды падающие или падучие периодические	зьнiчкi пэрыодычныя, зоркi падучыя пэрыодычныя
звезды падающие (падучие) спорадические	зоркi падучыя, выпадкова зьяўныя або спорадычныя, зьнiчкi выпадкова зьяўныя
звезды переменные	зоркi зьменныя
звезды полярные	зоркi канцавосныя
звезды потухшие или угасшие	зоркi згаслыя
звезды телескопические	зоркi тэлескопiчныя
звезды темные	зоркi цёмныя
звезды тройные	зоркi патройныя
звезды туманные	зоркi туманныя
звезды утренние	зоркi заранкi
звезды цветные	зоркi каляровыя
звезды яркие	зоркi яскравыя
звероловство	зьвералоўства
зверь пушной	зьвер хутровы
землевладение	землеўладаньне
земледелие	земляробства
землетрясение	землетрасеньне
землетрясение волнообразное	землетрасеньне зыбiстае
землетрясение вулканическое	землетрасеньне вульканiчнае
землетрясение нептуническое	землетрасеньне западовае
землетрясение тектоническое	землетрасеньне тэктонiчнае
землетрясение толчкообразное	землетрасеньне штурхальнае
земля	зямля
земля пахотная	зямля ворная
зенит	зэнiт
зеркальность воздуха	люстранасьць паветра
зима	зiма
Змееносец, Змеедержец или Офиух (созвездие)	Зьмеядзержнiк
Змей, Змея (созвездие)	Вуж
Змея Водяная	(гл. Гидра)
Змея Водяная Малая	(гл. Гидра Малая)
знаки зодиака	знакi зодыяку
зной	сьпякота
зодиак	зодыяк
зона	пас
зыбь	зыбаньне
зыбь мертвая	зыбаньне бязьветранае
извержение вулкана	выбух вулькану
извержение вулкана в виде взрыва	выбух вулькану разрыўны
извержение вулкана смешанное	выбух вулькану мяшаны
извержение вулкана лавовое	выбух вулькану лявавы
извержение вулкана периодическое	выбух вулькану пэрыодычны
извержение вулкана центрального типа	выбух вулькану асяродкавы
извержение вулкана лабиальное	выбух вулькану лябiальны
известняк	вапняк
извилина, излучина	зьвiлiна, лукавiна
изделия	вырабы
излияние лавы	вылiў лявы
изменения адиабатические	зьмены адыябатычныя
измерения градусные	памеры градусныя
изоаномалы	iзаномалi
изобары	iзобары, лiнii роўнацiскавыя
изобаты	iзобаты, лiнii роўнаглыбiнёвыя
изогипсы	iзогiпсы, лiнii роўнавышынёвыя
изогнутость пластов	пагнутасьць пластоў
изотермы	iзотэрмы, лiнii роўнацеплавыя
ил	глей
ил глобигериновый	глей глёбігерынавы
ил диатомовый	глей дыятомавы
ил птероподовый	глей птэроподавы
ил радиоляриевый	глей радыёлярыевы
ильмени (озера между песчаными буграми)	азяркi, iльменi
иммиграция	усяленьне, iмiграцыя
империя	iмпэрыя
импорт	прывоз
Индус (созвездие)	Iндус
иней	шэрань, iней
инсоляция	iнсоляцыя
инструмент пасажный	прылада пасажная
инструмент универсальный	прылада унiвэрсальная
Ирида (малая планета)	Iрыда
иррадиация серпа луны	iрадыяцыя або краясьветласьць сярпа месяца
ископаемые	выкапнi
иссякание рек	зьнiканьне рэк
исток или начало реки	пачатак ракі, вытак або выплынь ракi
источник	крынiца
источник вадозный	крынiца вадозная
источник восходящий	крынiца ўсходзячая
источник горячий	крынiца гарачая
источник железистый	крынiца жалезiстая
источник лечебный	крынiца лекавая
источник минеральный	крынiца мiнэральная
источник нисходящий	крынiца спадаючая
источник перемежающийся	крынiца перарыўчастая
источник серный	крынiца серкавая
источник соленый	крынiца салоная
источник теплый	крынiца цёплая
источник холодный	крынiца сьцюдзёная
источник ювенильный	крынiца ювэнiльная
июль	лiпень
июнь	чэрвень
калема	калема
календарь астрономический	каляндар астрономiчны
календарь грегорианский	каляндар грыгорыянскi
календарь звездный	каляндар зоркавы
календарь лунный	каляндар месяцавы
календарь солнечный	каляндар сонцавы
календарь юлианский	каляндар юлiянскi
Камелеопард	(гл. Жирафа)
камень драгоценный	камень дарагi
камни полублагородные	каменьнi паўшляхэтныя
кампосы	кампосы
канава	канава
канал морской	канал морскi
канал обходный	канал абходны
канал оросительный	канал абвадняльны
канал речной	канал рэчны
канал соединительный	канал злучальны
канал судоходный	канал суднаходны
каналы Марса	каналы Марса
каннибализм	людаедзтва
Канопус (альфа Корабля Аргонавтов)	Канопус
каньон	каньён
каолин	белаглiньне, каолiн
капля	кропля, капка
Капелла (альфа Возничего)	Капэля або Каза
караван	караван
карры или шраты	кары
карта географическая	карта географiчная
карта звездная	карта зоркавая
карта климатическая	карта клiматычная
карта Меркаторская	карта Мэркатарская
карта политическая	карта полiтычная
карта физическая	карта фiзычная
карта этнографическая	карта этнографiчная
картография	картографiя
каскад	каскада, вадаспад прыступкавы
Кассиопея (созвездие)	Касiопэя
Кастор (альфа Близнецов)	Кастар
каталоги звезд	каталёгi зорак
каяк	каяк
Квадрант Стенной (созвездие)	Квадрант Сьценны
квадратуры луны	квадратуры месяца
Кентавр или Центавр (созвездие)	Цэнтаўр
Кербер или Цербер (созвездие)	Цэрбэр
кибитка	кiбiтка
Кит (созвездие)	Рыбазьвер
климат влажный, сырой	клiмат вiльготны
климат жаркий	клiмат гарачы
климат континентальный	клiмат сухаземны
климат морской	клiмат морскi
климат подтропический	клiмат падзваротнiкавы
климат сухой	клiмат сухi
климат умеренный	клiмат мерны
климат холодный	клiмат халодны
климатология	клiматолёгiя
ключ	(гл. источник)
ключ грязевой	(гл. вулкан грязевой)
Козерог (созвездие Зодиака)	Казларог
колебание почвы	ваганьне грунту
колебания вековые	рухi земнай кары векавыя
колебания земной оси или нутация	вiханьне земнай восi або нутацыя
колебания температуры годовые	ваганьнi тэмпэратуры гадавыя
колебания температуры суточные	ваганьнi тэмпэратуры сутачныя
колодезь	калодзеж
колодезь артезианский	калодзеж артэзыйскi
колодезь естественный	калодзеж прыродны
колонизация	асаднiцтва, колёнiзацыя
колония земледельческая	асада, колёнiя земляробская
колония переселенческая	асада, колёнiя перасяленская
колония плантационная	асада, колёнiя плянтацыйная
колония скотоводческая	асада, колёнiя жывёлагадоўчая
колония торговая	асада, колёнiя гандлёвая
Колос или Спика (альфа Девы)	Колас
колур равноденствий	круг простастаўны роўнадзеньняў
колур солнцестояний	круг сонцаваротаў
кольца Сатурна	абручы Сатурна
кометы внешние	комэты знадворныя
кометы внутренние	комэты ўнутраныя
кометы периодические	комэты пэрыодычныя
кометы спорадические	комэты спорадычныя
компас	компас
Компас (созвездие)	(гл. Буссоль)
конгломерат	зьляпняк
конденсация пара	(гл. сгущение пара)
континент	контынэнт
Конь Малый (созвездие)	Конь Малы
координаты гелиоцентрические	коордынаты гелiоцэнтрычныя
координаты географические	коордынаты географiчныя
координаты геоцентрические	коордынаты геоцэнтрычныя
координаты горизонтальные	коордынаты паземнага ўкладу
координаты небесные	коордынаты нябесныя
координаты полярные	коордынаты канцавосныя
координаты экваториальные	коордынаты раўнiковыя
координаты эклиптические	коордынаты эклiптычныя
копь	капальня
Корабль Арго (созвездие)	Карабель Арго
кора земная	кара зе´мная
коралл	караль
Корона Северная	(гл. Венец Северный)
корона солнечная	карона сонцавая
Корона Южная	(гл. Венец Южный)
корразия	коразыя, сьцiраньне
коррозия	корозыя, разьяданьне
коса, пересыпь	гак, пярэспа
космогония	космогонiя
космография	космографiя
космос	сусьвет, космос
Кот (созвездие)	Кот
котловина	катлiна
кочевники	вандроўнiкi
кочевье	вандроўе
край	край
краснозем	чырвоназем
кратер	жарало, кратэр
кратеры лунные	кратэры месяцавыя
крепость	крэпасьць
Крест Южный (созвездие)	Крыж Паўднёвы
кривая гипсографическая	крывая гiпсографiчная
кристалл ледяной	крышталь лёдавы
круг вертикальный	(гл. вертикал)
круги поворотные или тропики	зваротнiкi
круги склонения	кругi збачэньня
круги часовые	кругi гадзiнавыя
круг меридианный	круг палудзеньнiкавы
круг параллельный	роўналежнiк
круг полярный	круг падканцавосны
круговорот воды	кругазварот вады
крупа (вид атмосферных осадков)	крупка
кряж горный	вал горны
Кубок или Чаша (созвездие)	Келiх
кульминация верхняя	кульмiнацыя вышняя або верхаваньне
кульминация нижняя	нiзаваньне або кульмiнацыя нiжняя
культ предков	культ дзядоў
культ солнечный	культ сонца
культура духовная	культура разумовая
культура материальная	культура рэчавая або матар'яльная
культура террасовая	культура прыступкавая
курган	курган
курорт	курорт
кустарник колючий	хмызьняк калючы
кустарь	саматужнiк
кучи звездные	раi зоркавыя
лава затвердевшая	лява зацьвярдзелая
лава огненно-жидкая	лява агнёва-цякучая
лавина	сьнегазвал
лавина весенняя или грунтовая	сьнегазвал веснавы
лавина зимняя или пылевая	сьнегазвал зiмовы
лагуна	лягуна
ландшафт	краявiд
ландшафт карстовый	краявiд карставы
ландшафт моренный	краявiд морэнавы
лапилли	каменьчыкi вульканiчныя
латерит	лятэрыт
Лебедь (созвездие)	Лебедзь
Лев, Большой Лев (созвездие зодиака)	Леў
Лев Малый (созвездие)	Леў Малы
лед каменный	лёд грунтавы
лед материковый	ледавiк контынэнтавы
ледник висячий	ледавiк навiслы або вiсячы
ледник долинный	ледавiк далiнавы
ледостав	зьледзяненьне
ледоход	ледаход
ледоход весенний	крыгi
ледоход осенний	сала
лед цветущий	лёд вырастаючы
Леониды или поток I ноябрьский (поток падающих звезд)	Леонiды або Струмень I лістападавы
лес высокоствольный	лес гонкi
лес девственный	лес нечапаны
лес ксерофильный	лес сухалюбны
лес лиственный	лес лiставы
лесоводство	лесагадоўля
лесонасаждение	лесазасеў
лес смешанный	лес мяшаны
лес тропический	лес мiжзваротнiкавы
лес хвойный	лес iгласты
лес экваториальный	лес раўнiковы
лёс или лёсс	лёэс
лёс или лёсс озерный	лёэс вазёрны
лёс или лёсс эоловый	лёэс ветравы
лето	лета
летосчисление	гадалiчэньне
лианы	лiяны
либрация луны	ваганьне або лiбрацыя месяца
ливень	улева, залева
Лидия (малая планета)	Лiдзiя
лиман	лiман
лимнология	лiмнолёгiя
линии визирные к звездам	лiнii вiзоўныя да зорак
линии горизонтальные	лiнii паземныя
линия береговая	лiнiя берагавая
линия демаркационная	лiнiя рубежная
линия железной дороги	лiнiя чыгункi
линия локсодромическая	лiнiя роўнакутасечная або лёксодромная
линия полуденная	лiнiя палудзённая
линия снеговая	мяжа сьнегавая
Лира (созвездие)	Лера
Лис или Лисица (созвездие)	Лiс
литосфера	лiтосфэра
лишайник	лiшай
ложбина	лагчына
ложе реки	(гл. русло реки)
лотлинь	глыбамер, лiн
луга альпийские	лугi альпiйскiя
луг болотный	луг балотны
луг заливной	луг залiўны, пойма
луг сухой	луг мурожны
луна	месяц
луна молодая или луна в первой четверти	маладзiк
луна новая	месяц новы
луна во второй четверти или полная	поўня, падпоўнае
луна в третьей четверти или ущербленная	сход
луна в четвертой четверти	вятох
лучи светил	праменьнi сьвяцiлаў
льдина	крыга
магма	магма
магнетизм земной	магнэтызм земны
магнит	магнэс
май	май або травень
Мария (малая планета)	Марыя
Маркаб (альфа Пегаса)	Маркаб
Марс	Марс
март	сакавiк або марац
марши	маршы
масса светила	маса сьвяцiла
массив	масыў
Мастерская ваятеля (созвездие)	Майстэрня Скульптара
масштаб	маштаб
материал взвешенный	муць
материал обломочный	матар'ял адломкавы
материал растворенный	матар'ял распушчаны
материк	(гл. континент)
Машина пневматическая или Насос воздушный (созвездие)	Помпа Паветраная
Машина типографская (созвездие)	Машына Друкарская
Машина электрическая (созвездие)	Машына Электрычная
маяк	маяк
маятник Фуко	хiстальнiк Фуко
мгла	iмгла
меандр	лука, зьвiлiна
Медведица Большая (созвездие)	Воз Вялiкi або Мядзьведзiха Вялiкая
Медведица Малая (созвездие)	Воз Малы або Мядзьведзiха Малая
Медуза (малая планета)	Мэдуза
междуречье	мiжарэчча
межень	межанiна
мезоцефалы	мэзоцэфалi, сярэднегаловы
мель	мель
мельница паровая	(гл. завод мукомольный)
мергель	маргель
мерзлота вечная	грунт вечнамёрзлы
меридиан	палудзеньнiк
меридиан земной	палудзеньнiк земны
меридиан магнитный	палудзеньнiк магнэсавы
меридиан международный	палудзеньнiк мiжнародны
меридиан начальный, нулевой	палудзеньнiк пачатковы, нулявы
меридиан небесный	палудзеньнiк нябесны
Меркурий	Мэркур
мерцание звезд	мiгаценьне зорак
местечко	мястэчка
местность	мясцовасьць
местность волнистая	мясцовасьць зыбiстая
местность гористая	мясцовасьць гарыстая
местность пересеченная	мясцовасьць пасечаная
местность равнинная	мясцовасьць раўнiнавая
местность холмистая	узгор'е, мясцовасьць узгаркаватая
месяц аномалистический	месяц аномалiстычны
месяцеслов	(гл. календарь)
месяц молодой	(гл. луна молодая)
месяц новый	(гл. луна новая)
месяц полный	(гл. луна полная)
месяц сидерический или звездный	месяц зоркавы або сiдэрычны
месяц синодический	месяц субежны або сынодычны
месяц тропический	месяц зваротнiкавы
месяцы года	месяцы году
метель	мяцелiца
метеор	мэтэор
