##Title: Элемэнтарная матэматыка (БНТ)
##HTMLDescription_BEGIN
<div>
	<p class="dictdesc-st">Створана на падставе:</p>
	<p><b>Элемэнтарная матэматыка</b> (Арытмэтыка, Альгэбра, Геомэтрыя, Трыгономэтрыя, Асновы Аналітычнай Геомэтрыі і Вышэйшага Аналізу). Менск: Інбелкульт, 1922.</p>
</div>
<div>
	<p class="spoiler">Прадмова</p>
	<p>Выходзячая ў сьвет <i>«Беларуская тэрмінолёгія элемэнтарнай матэматыкі»</i> зьяўляецца вынікам працы <i>Матэматычнай Сэкцыі Беларускай Навукова-Тэрмінолёгічнай Камісіі</i>, утворанай у лютым 1921 году, і <i>Прыродазнаўчага Аддзелу Інстытуту Беларускае Культуры</i> (з пачатку 1922 году).</p>
	<p>Праца гэтая вялася ў наступным парадку: кожны з членаў Матэм. Сэкцыі браў на сябе апрацаваньне ў чатырох мовах (расейскай, польскай, украінскай і беларускай) тэрмінолёгіі пэўнай галіны матэматыкі і свой проект падаваў на разгляд Матэм. Сэкцыі. Прынятая Сэкцыяй тэрмінолёгія канчаткова зацьверджвалася агульным сходам Нав.-Тэрм. Камісіі, а ў Інстытуце Беларускай Культуры - агульным сходам Прыродазнаўчага Аддзелу.</p>
	<p>У аснову матэматычнай тэрмінолёгіі паложаны словы, істнуючыя ў жывой народнай мове, як <i>астача, бок, велічыня, вышыня, вылічыць, даўжыня, дуга, кірунак, лік</i> і г.д. Але, дзякуючы абстрактнасьці матэматычных разуменьняў, такіх чыстых тэрмінаў народная мова мае надта мала. Дзеля гэтага прыходзілася або ўтвараць нэолёгізмы, або браць чужаземныя тэрміны. Нэолёгізмы ўтвараліся выключна на аснове істнуючых у жывой мове слоў, згодна з унутраным сэнсам данага тэрміну і з законамі беларускае мовы. Такім чынам, зьявіліся тэрміны: <i>прастора, ступень, уяўны, дасьледаваньне, адмоўны, простакутнік</i> і г.д.</p>
	<p>У тых выпадках, калі ў народнай мове ня было адпаведных слоў, або калі ўтвораныя нэолёгізмы былі вельмі штучныя, або, урэшце, калі даныя тэрміны прынялі ўжо інтэрнацыянальную ахварбоўку, - прыймаліся чужаземныя тэрміны, як, напрыклад: <i>гомотэтыя, інтэрполяцыя, дыфэрэнцыял, інтэграл, факторыял, модуль</i> і г.д.</p>
	<p>У некаторых выпадках (як компроміс пры асабліва спрэчных тэрмінах) прыймаліся па два тэрміны: чужаземны і беларускі (нэолёгізм). Такім чынам зьявіліся: <i>аксіома і пэўнік, дырэктрысы і кіраўніцы, дыскрымінант і адрозьнік, сымэтрыя і суразьмернасьць</i> і г.д.</p>
	<p>Часам у слоўніку сустрачаюцца па два беларускія тэрміны на адзін расейскі. Гэта бывае тады, калі расейскі тэрмін можа ўжывацца ў двох розных сэнсах (напрыклад, расейскае «заключение» можна разумець у сэнсе «заключэньня», як трэцяй часткі ўсяго разважаньня, і ў сэнсе «вываду», як выніку з разважаньня).</p>
	<p>Па ўсіх галінах матэматыкі (арытмэтыка, альгэбра, геомэтрыя, трыгономэтрыя, аналітычная геомэтрыя і вышэйшы аналіз) аўтарамі было запрапанована больш за 2 тысячы тэрмінаў; посьле падвойнага фільтру (сэкцыі і агульнага сходу) было прынята да 1200 тэрмінаў.</p>
	<p>Пры тэхнічнай апрацоўцы данага слоўніка гэты лік быў скарочаны да 900.</p>
	<p>Апрацаваньне тэрмінолёгіі паасобных галін матэматыкі належыць:</p>
	<ul>
	<li>па арытмэтыцы - <b>Л.Більдзюкевічу</b> і <b>Ф.Бураку</b>,
	<li>па геомэтрыі і трыгономэтрыі - <b>Ф.Бураку</b>,
	<li>па альгэбры, аналітычнай геомэтрыі і вышэйшаму аналізу - <b>А.Круталевічу</b>.
	</ul>
	<p><i>Сэкрэтар Прыродазнаўчага Аддзелу Інстытуту Беларускай Культуры</i> <b>А.Круталевіч</b>.</p>
	<p>Менск, сьнежань, 1922.</p>
</div>
##HTMLDescription_END
##ArticleLang: ru/be

абсолютный	абсолютны
абсурд	недарэчнасьць
абсцисса	абсцыса
азимут	азімут
аксиома	аксіома, пэўнік
аксиома пространства	аксіома, пэўнік прасторы
акция	акцыя
алгебра	альгэбра
алгебраически	альгэбрычна
алгебраический	альгэбрычны
алгоритм	альгорытм
амплитуда	амплітуда
анализ	аналіз, разбор
анализ бесконечно-малых	аналіз бязьмежна-малых
апофема	апотэма
аргумент	аргумэнт
арифметика	арытмэтыка
арифметический	арытмэтычны
арксинус	арксінус
арккосинус	арккосінус
арктангенс	арктангенс
арккотангенс	арккотангенс
ассимптоты гиперболы	асымптоты, амальнедатычныя гіпэрболі
астролябия	астролябія
базис	падстава
безграничный	бязьмежны, безгранічны
безошибочно	бясхібна, правільна
бесконечно-большой	бязьмежна-вялікі
бесконечно-малый	бязьмежна-малы
бесконечность	бязьмежнасьць
бесконечный	бязьмежны, бесканцовы (дроб!)
беспредельно	безгранічна
бесчисленное множество	безьліч
биквадратное уравнение	двохквадратовае раўнаньне
биллион	біліён
бином	біном, двохчлен
биссектриса	роўнасечная, бісэктрыса
бок трапеции	бок трапэзу
боковая грань	бочная сьцяна
боковые ребра	бочныя канты
буквенное обозначение	літарнае абазначэньне
буквенное уравнение	літарнае раўнаньне
валюта векселя	валюта вэксаля
вексель	вэксаль
величина	велічыня
величина постоянная	велічыня сталая
величина переменная	велічыня зьменная
величина зависимая	[велічыня залежная
величина независимая	велічыня незалежная
величина действительная	велічыня сапраўдная
величина мнимая	велічыня уяўная
величина комплексная	велічыня комплексная
величина конечная	велічыня скончаная
величина бесконечно-большая	велічыня бязьмежна-вялікая
величина бесконечно-малая	велічыня бязьмежна-малая
величина эквивалентная	велічыня роўнаважная
величина произвольно-малая	велічыня адвольна-малая
величина приближенная	велічыня прыбліжаная
величина стремящаяся к нулю	велічыня, якая імкнецца да нуля
величина увеличивающаяся беспредельно	велічыня, якая павялічваецца безгранічна
величина стремящаяся к пределу	велічыня, якая імкнецца да граніцы
величина тригонометрическая	велічыня трыгономэтрычная
вершина угла	вяршыня кута
взаимно-обратный	узаемна-адваротны
взаимно-простые числа	узаемна-простыя лікі
взаимно-первые числа	узаемна-першыя лікі
взносы	уклады, узносы
взять слагаемым	узяць складнікам
виды неопределенности	віды неазначанасьці
вложение	улажэньне
вместимость	ёмасьць
вместительность	ёмістасьць
вне (фигуры)	па-за (фігурай)
внешний	знадворны
внутренний	унутраны
вогнутый	угнуты
возвратное уравнение	зваротнае раўнаньне
возвысить в степень	праступеняваць, падняць у ступень
возвышение в степень	ступеняваньне, падняцьце ў ступень
возрастание	узрастаньне
возрастающий	узрастаючы
восьмигранник правильный, октаэдр	васьмісьценьнік правільны, октаэдр
вписанный	упісаны
вращение	вярчэньне
вспомогательное неизвестное	дапаможны нявядомы (лік)
выпрямление	выпростваньне
выпуклый	выгнуты
выражение	выраз
высота	вышыня
высший анализ	вышэйшы аналіз
высший член многочлена	вышэйшы член многачлену
вычисление	вылічэньне
вычислить	вылічыць
вычитаемое	аднімнік
вычитание	адніманьне, адыманьне
геометрия	геомэтрыя
геометрия аналитическая	геомэтрыя аналітычная
геометрия на плоскости	геомэтрыя на роўніцы
геометрия аналитическая в пространстве	геомэтрыя аналітычная ў прасторы
геометрическая фигура	геомэтрычная фігура
геометрическое место точек	геомэтрычнае месца пунктаў
геометрическое тело	геомэтрычнае цела
гипербола	гіпэрболя
гипербола равносторонняя	гіпэрболя роўнабочная
гипотенуза	проціпростакутная, гіпотэнуза
гиппократовы луночки	гіпократавы сярпочкі
гомографическое уравнение	гомографічнае раўнаньне
гомотетия	гомотэтыя
гониометрия	гоніомэтрыя
горизонтальный	паземны
градус	градус
градус дуговой	градус дугавы
градус угловой	градус кутавы
грань	сьценка
график	вобраз графічны, графік
графический	графічны
группа чисел	група лікаў
группирование	групаваньне
двадцатигранник правильный, икосаэдр	дваццацісьценьнік правільны, ікосаэдр
двенадцатигранник правильный, додекаэдр	дванаццацісьценьнік правільны, додэкаэдр
двойной	падвойны
двоякий	дваякі
двояко	дваяка
двузначное число	двохзнакавы лік (напр.: «24»)
двузначный	двохзначны (маючы два значэньні)
двукратно	двакраць
двучлен	двохчлен
действие	дзеяньне
действительный, вещественный	сапраўдны
деление	(как действие) дзяленьне; (разделение) падзел
делимое	дзеліва
делимость чисел	падзельнасьць лікаў
делитель	дзельнік
десятичные единицы	дзесятковыя адзінкі
десятичный состав чисел	дзесятковы склад лікаў
детерминант	дэтэрмінант, вызначнік
диагональ	ускосіна, дыягональ
диаметр	прамер, дыямэтр
дивиденд	дывідэнд
директрисы	дырэктрысы, кіраўніцы
дисконт векселя	дысконт вэксаля
дискриминант	дыскрымінант, адрозьнік
дифференциал	дыфэрэнцыял
дифференциальное исчисление	дыфэрэнцыяльнае лічэньне
дифференциальное уравнение	дыфэрэнцыяльнае раўнаньне
дифференцирование	дыфэрэнцыяваньне
дифференцировать	дыфэрэнцыяваць
длина	даўжыня
доказательство	довад
