##Title: Геолёгія, мінэралёгія, крышталёграфія (БНТ)
##HTMLDescription_BEGIN
<div>
	<p class="dictdesc-st">Створана на падставе:</p>
	<p><b>Геолёгія, мінэралёгія, крышталёграфія</b>. Менск: Інбелкульт, 1924.</p>
</div>
<div>
	<p class="spoiler">Прадмова</p>
	<p>Гэты выпуск «Беларускае навуковае тэрмінолёгіі» зьмяшчае ў сабе геолёгічныя, мінэралёгічныя і крышталёграфічныя тэрміны. З прычыны агульнасьці некаторых тэрмінаў, адсылаем у належачых выпадках да выпуска 3-га і 1-га навуковае тэрмінолёгіі. З палеонтолёгічных назваў вымершых жывёлаў і расьлін мы далі, як прыклад, толькі тыя, якія найчасьцей сустракаюцца, прычым некаторыя, найболей характэрныя, далі ў перакладзе на нашу мову (Жах-рыба і г. д.), большасьць-жа пакінулі ў міжнародным значэньні, толькі зь беларускай транскрыпцыяй.</p>
	<p>Што датыча назваў мінэраляў і земных парод (іх болей як 6000), дык мы абралі толькі болей вядомыя; іншыя кожны, па патрэбе, сам лёгка перанясе ў беларускую транскрыпцыю. Апрацаваньне наступных тэрмінаў было даручана М. А. Грамыку.</p>
	<p><b>М. Г.</b></p>
</div>
##HTMLDescription_END
##ArticleLang: ru/be

абляция	абляцыя, змыў
абразия	абразія, зрэз морскі
авантюрин	авантурын
авгит	аўгіт
агат	агат
агат древовидный	агат дрэваваты
агат моховидный	агат махаваты
адуляр	адуляр
айсберг	гара лёдавая, лёдагор
азойская эра	азойская, бязжыўная [эра]
азурит (медная лазурь)	азурыт, блакіць мядзяная
аквамарин	аквамарын
аккумуляцыя	зграмаджэньне
алебастр	алябастар
алебастр восточный	алябастар усходні
александрит (хризоберилл)	александрыт, хрызобэрыль
аллювий	алюві, наплавы
аллювиальные отложения	алюві[яльныя], сучасныя адклады
алмаз	дыямэнт
альбит	(гл. полевой шпат)
альгонский период	альгон
альмандин	(гл. гранат)
алюминий	гліняк, алюмінь
амбра	(гл. янтарь)
аметист	амэтысты
аммонит	амоніт
аморфный	некрышталёвы
амфибол	амфіболь
ангидрит	бязводнік, ангідрыт
анортит	анортыт
антиклиналь	выгін, антыкліналь
антрацит	антрацыт
апатит	апатыт
апофиза	аджыльле
арагонит	арагоніт
архегозавр	стараяшчар
архейская (эра, группа)	архейская, першабытная [(эра, група)]
археоптерикс	стараптах
асбест	асбэст, лён горны
аспидная доска (сланец)	лупняк асьпідны
асфальт	асфальт, земная смала
аутохтонная порода	тубыльная парода
афотические (области моря)	цемравыя (абшары мора)
базальт	базальт, слупавік
балка (долина)	роў
банка (мель)	мялізна падморская
бараний лоб	згладжаная скала
барит (тяжелый шпат)	барыт, цяжкі шпат
бархан	выдма
бассейн	вадазбор
белемнит	бэлемніт, пяруновыя стрэлы
бентон	бэнтон, паўздоньнікі
берилл (изумруд)	бэрыль, смарагд
биосфера	біосфэра
бирюза (каллаит)	біруза
биотит	біотыт, магнэзыйны лушчак
битуминозные сланцы	смуродны лупняк
благородные металлы	шляхетныя мэталі
бластоидеи	блястоідэі
блеск железный	блішчак жалезны
блеск медный	блішчак мядзяны
блеск свинцовый	блішчак валавяны
боксит	боксіт
бомба вулканическая	гуля вульканічная
борнит	борніт
брекчия	брыжняк, брэкчыя
брильянт	брыльянт
бромит	броміт
бронзит (гл. энстатит)	бронзыт
бугры песчаные	груды пескавыя
бура´ (тинкал)	бора´кс (тынкаль)
вадоза	вадоза
вакка серая	вака шэрая
валун	камень ледавіковы
ванна	катліна
везувиан	вэзувіян
вениса	(гл. гранат)
висмут	бісмут
висячий бок (складки)	дах (зморшчу)
витерит	вітэрыт
вода почвенная	вада грунтовая
вода грунтовая	вада надземная
водопроницаемый слой	вадапрапускальны пласт
водораздел	вададзел
водоупорный слой	вадастойкі пласт
волнистая лава	хвалістая лява
