##LongTitle: Ботаніка. Агульная (БНТ)
##HTMLDescription_BEGIN
<div>
двугубый венчик	двугубы вяночак
двудольные растения (Dicotyledones)	двулісьценевыя
двудомные растения	разнапнёвыя расьліны
двулетние растения	двохгадовыя расьліны
двуполый цветок	двохродавая кветка
деление клетки	дзяленьне каморкі
деревянение (оболочки)	дзервяненьне (абалонкі)
деревянистый	дзеравісты
диаграмма (цветка)	дыяграма
дикорастущий	дзікарослы
диморфизм	двупастацёвасьць, дыморфізм
дичок	дзічка
дланевидно-раздельный лист	далонепадзельны ліст
доля (листа - pars)	частка (ліста)
донце (луковицы)	пятка (цыбуліны)
древесина (Xylem)	драўніна
древесные волокна	дрэўныя валокны
древовидный папоротник	дрэваватая папараць
дрожжи	дрожджы
друза	друза
дубильные вещества	гарбоўныя матэрыі
дугонервный лист	дугажылкаваты ліст
дыхание	дыханьне
дышать	дыхаць
жгутик (fagellum)	джгуцік
желвачки (клубеньки - у бобовых)	каранёвыя бародаўкі
железистый волосок	залозісты валасок
женский цветок	слупковая, жаночая кветка
живчик (zoospora)	жыўчык, зароднік
жилка	жылка
жиры	тлушчы
жолудь(жёлудь)	жолуд
завиток (cincinnus)	завітка
завязь	плодазавязь
зазубренный	шчарбаты
замкнутый пучок	замкнёная вязка
замыкающая клетка	замыкальная каморка
запасные вещества	запасная матэрыя
зародыш (embryo)	зародак
зародышевый мешок	зародкавы мяшочак
заросток (prothalium)	прадростак
зачаток	зачатак
зачаточный	зачатковы
защитный	ахоўны
звездчатый	заркаваты
зев (faux)	зеў
зерна крахмальные	крухмальныя галачкі
зерна хлорофиловые	хлёрафільныя дробачкі
зерновка (caryopsis)	зерняўка
злаки (Gramineae)	травы
зольное вещество	попельная матэрыя
зонтик (umbella)	парасонік
зооспора (zoospora)	жыўчык, зароднік
зрелость	дасьпеласьць
зубчатый	зубкаваты
интеркалярный рост	устаўкавы рост
инулин	інулін
испарение (transpiratio)	параваньне
камбиальное кольцо	мязговы персьцень
камбий (cambium)	мязга
канал поровый	сітавінкавы ход
каротин	каротына
кисть (botrys)	гронка
клетка (cellula)	каморка
клеточная оболочка	каморкавая абалонка
клеточное ядро	каморкавае ядро
клеточный сок	каморкавы сок
клетчатка (cellulosa)	абалоніна
клубень (tuber)	бульбіна
клубеньки (у бобовых)	каранёвыя бародаўкі
клубеньковые бактерии	корнябародаўкавыя бактэрыі
кожистый	скураваты
кожица (epidermis)	скурка, эпідэрміс
колос (spica)	колас
колосок	каласок
кольца древесины	драўніновыя персьцяні
кольцевание	абручкаваньне
колючка	калючка
конус наростания	стажок нарастаньня
копуляция	спалкаваньне, копуляцыя
копьевидный	дзідаваты
кора первичная	кара першапачаткавая
кора вторичная	кара звычайная
корень (radix)	корань
корешок (radicula)	карэньчык
корзинка	кошычак
корневище (rhizoma)	сьцябло-корань
корневой чехлик (calyptra)	каранёвы каптурок
корневые волоски	каранёвыя валаскі
корнеплод	кораньплод
коробочка (capsula)	пушачка
костянка (drupa)	костаўка
красящее вещество	фарбоўнік
крахмал (amylum)	крухмал
крахмальные зерна	крухмальныя галачкі
кристаллоносный	крышталяваты
крона (дерева)	карона
крылатка (samara)	крылаўка
крылья (alae)	крыльлі
крышечка плода	вечка плоду
крючок	гаплік
ксантофил	ксантофіль
ксерофиты	расьліны-сухалюбы
куст	куст
кустарник	хмызьняк
кутикула	надскурка, кутыкуля
лазящие растения	расьліны-лазуны
ланцетовидный	ланцэтаваты
легумин	легумін
лентовидный	стужкаваты
лепесток	пялёстка, кветкалісьцік
лесная растительность	лесавая расьліннасьць
летучка	апушок
лианы	ліяны
линейный	лініяваты
линька (корня)	ліняньне
лист	ліст
листва	лісьцё
лиственный	ліставы
листовка	торбачка
листорасположение	лісталад
листосложение (почки - vernatio)	лістасклад
листочек (foliolum)	лісток
лишайники (lichenes)	лішаі
лодочка (carina)	чаўначок
ложная ось	нібы-вось
ложный плод	нібы-плод
лопастный лист	лопасны ліст
лопасть (lobus)	лопасьць
луб	лыка
лубяная паренхима	лыкавая парэнхіма
лубяные волокна	лыкавыя валокны
луковица (bulbus)	цыбуліна
лупулин	люпуліна
луч сердцевинный	асяродкавы прамень
макроспора	вяліказароднік
масло растительное	алей
маслянистые семена	алейнае насеньне
материнский	матчынскі
махровый цветок	поўная кветка
междоузлие (internodium)	цэўка
межклетное пространство	міжкаморкавая прастора
межклеточные канальцы	міжкаморкавыя хады
метелка (panicula)	мяцёлка
механическая ткань	мэханічная тканка
микорица	корнягрыб, мікарыдза
микроспора	дробназароднік
мицелий	грыбня
млечный сосуд	малочная судзінка
многолетнее растение	шматгадовая расьліна
мотыльковый венчик	матылёвы вяночак
моховое болото	імшара
мохообразные (Bryophyta)	махаватыя
мочки	валасьнікі
мужской цветок	пылковая, мужчынская кветка
мутовка	кальчак
мутовчатый	кальчаковы
мучнистое семя	мучністае семя
мякоть	мякіш
набухание	набраканьне
надкожица (cuticula)	надскурка, кутыкуля
налет восковой	васковая павалока
напряжение ткани	напружанасьць тканак
наростание(нарастание)	нарастаньне
насекомоядные растения	мошкаедныя расьліны
наследственность	спадчыннасьць
нектарник	мёднік
непарноперистый лист	непарнапёркаваты ліст
неполный цветок	няцэлая кветка
нервация	жылкаваньне
нервы	жылкі, нэрвы
низовой лист	нізавы ліст
нисходящий ток	зьбежны ток
нитрификация	нітрыфікацыя
нить (filamentum)	нітка
ноготок	кіпцік
нутационное движение	нутацыйны рух, вагальны рух
обвертка (involucrum)	акрыўка
обверточка	акрывачка
области растительные	краіны расьлінныя
обоеполый цветок	двохродавая кветка
оболочка клетки	абалонка каморкі
образование клеток	утварэньне каморак
образовательная ткань	творная тканка
общий пучок	супольная вязка
одеревенение оболочки	зьдзервяненьне абалонкі
однодольные растения	адналісьценевыя расьліны
одноклеточные растения	аднакаморкавыя расьліны
однолетние растения	аднагадовыя расьліны
однополый цветок	аднародавая кветка
озимь	азіміна
околоплодник (pericarpium)	каляплоднік
околоцветник (perianthium)	аквецьце
окраска	афарбаваньне
оплодотворение	запладненьне
опробковение (оболочки)	скаркавеньне (абалонкі)
оптимум	оптымум
опыление	запылкаваньне
орган	орган
орех (nux)	арэх
ослизнение оболочки	абсьлізьненьне абалонкі
основная ткань	асноўная тканка
ость (spinula)	восьць
ось (rachis)	вось
отбор	адбор
отверстие	адтуліна
отводок	адводак
отгиб	адхіл
открытый пучок	адкрытая вязка
отпрыск	паростак, гучок
очередной	чарговы
пазуха (листовая)	пазуха (ліставая)
палисадная паренхима	парканістая парэнхіма
пальчатый	пальчасты
папоротник	папараць
паразит	чужаед
паренхима древесная	парэнхіма дрэўная
паренхима лубяная	парэнхіма лыкавая
паренхимная клетка	парэнхімная каморка
парноперистый лист	парнапёркаваты ліст
парус (vexillum)	жагель, сьцяжок
пелена (грибов)	плеўка грыбная
пептон	пэптон
первичная кора	першапачаткавая кара
первичная ткань	першапачаткавая тканка
первичный сердцевинный луч	першапачаткавы асяродкавы прамень
перекрестное опыление	крыжавое запылкаваньне
период вегетации	пэрыод росту, вэгетацыйны пэрыод
перистый лист	перкаваты ліст
пестик (pestillum)	слупок
печеночные мхи (Hepaticae)	пячоначнікі
пильчатый	пілаваты
питание	жыўленьне
питательное вещество	пажыўная матэрыя
пища	пожыў
плазмодий	плязмод
плазмолиз	плязмоліза
планктон	плянктон
пластиды	плястыды
пластинка листовая (lamina)	пласток ліставы
пластические вещества	плястычная матэрыя
пленка	плеўка
плесневые грибы	цьвілёвыя грыбы
плеть	вус
плод (fructus)	плод
плодовая ветка	плодавая галіна
плодолистик	плодалісьцік
плодоношение	плодаваньне
побег	паростак, гучок
поглощение	паглынаньне
подвой	дзічка
поколение	пакаленьне
покоющаяся(покоящаяся) спора	нярухомы зароднік
покров	акрыцьцё
покровная ткань	акрыцьцёвая тканка
покров семяпочки (pericarpium)	каляплоднік
покровы цветка (perianthium, perigonium)	аквецьце
полный цветок (completus)	цэлая кветка
половые органы	родавыя органы
понтийская область	понтыйская краіна
попеременные листья	пазьменна-разложанае лісьцё
поперечный разрез	папярочны разрэз
пора	сітавінка
поровый канал	сітавінкавы ход
поросль	адросткі, атожылкі
последовательный	пасьлядоўны
початок (spadix)	булаўка, кіёўка
почва	глеба
почечка (gemmula)	пучочак
почка (gemma)	пучок
почковидный	ныркаваты
предросток	прадростак
прерии	прэрыі
прививка	прышчэпка
привой	прышчэпа
придаток	дадатак
придаточные корни	прыбытковае карэньне
прилистник (stipula)	прылістак
присоска (haustoria)	сысок
прицветник (bractea)	прыкветак
прицепка	прычэпка
